transcripts mean_cts_scaled time value ens_gene ext_gene
34379 ENSMUST00000108963.1 0.228360051298664 e8.5 2 ENSMUSG00000078869 Gm14409
34380 ENSMUST00000108963.1 0.206999544259851 e9.5 2 ENSMUSG00000078869 Gm14409
34381 ENSMUST00000108964.1 -0.370989762043239 e7.5 2 ENSMUSG00000078870 Gm14410
34382 ENSMUST00000108964.1 0.21807551825826 e8.5 2 ENSMUSG00000078870 Gm14410
34383 ENSMUST00000108964.1 0.109299140133326 e9.5 2 ENSMUSG00000078870 Gm14410
34387 ENSMUST00000108980.8 -0.459763224075626 e7.5 2 ENSMUSG00000078878 Gm14305
34388 ENSMUST00000108980.8 0.0679941544841768 e8.5 2 ENSMUSG00000078878 Gm14305
34389 ENSMUST00000108980.8 0.378170238694614 e9.5 2 ENSMUSG00000078878 Gm14305
34390 ENSMUST00000108987.7 -0.877947272385859 e7.5 2 ENSMUSG00000018398 Sept8
34391 ENSMUST00000108987.7 -0.357853914120448 e8.5 2 ENSMUSG00000018398 Sept8
34392 ENSMUST00000108987.7 1.3073719693304 e9.5 2 ENSMUSG00000018398 Sept8
34396 ENSMUST00000108995.8 -0.414487073885481 e7.5 2 ENSMUSG00000089951 Gm14435
34397 ENSMUST00000108995.8 -0.0466945908567814 e8.5 2 ENSMUSG00000089951 Gm14435
34398 ENSMUST00000108995.8 0.470520582913618 e9.5 2 ENSMUSG00000089951 Gm14435
34399 ENSMUST00000109007.7 -0.401427646983027 e7.5 2 ENSMUSG00000078886 Gm2026
34400 ENSMUST00000109007.7 -0.186406557205501 e8.5 2 ENSMUSG00000078886 Gm2026
34401 ENSMUST00000109007.7 0.625115515629628 e9.5 2 ENSMUSG00000078886 Gm2026
34411 ENSMUST00000109021.3 0.475477234843209 e7.5 2 ENSMUSG00000044894 Uqcrq
34412 ENSMUST00000109021.3 -0.502383914700791 e8.5 2 ENSMUSG00000044894 Uqcrq
34413 ENSMUST00000109021.3 0.127383462797742 e9.5 2 ENSMUSG00000044894 Uqcrq
34420 ENSMUST00000109042.9 0.0978362485934176 e7.5 2 ENSMUSG00000078896 Zfp965
34421 ENSMUST00000109042.9 -0.454736330224095 e8.5 2 ENSMUSG00000078896 Zfp965
34422 ENSMUST00000109042.9 0.447847347675496 e9.5 2 ENSMUSG00000078896 Zfp965
34429 ENSMUST00000109057.7 0.275724578595812 e7.5 2 ENSMUSG00000036275 9530068E07Rik
34430 ENSMUST00000109057.7 -0.0520743897993458 e8.5 2 ENSMUSG00000036275 9530068E07Rik
34431 ENSMUST00000109057.7 -0.213235310836597 e9.5 2 ENSMUSG00000036275 9530068E07Rik
34438 ENSMUST00000109062.7 -0.246568146863365 e7.5 2 ENSMUSG00000090093 Gm14399
34439 ENSMUST00000109062.7 0.13545262781733 e8.5 2 ENSMUSG00000090093 Gm14399
34440 ENSMUST00000109062.7 0.0840249934825697 e9.5 2 ENSMUSG00000090093 Gm14399
34456 ENSMUST00000109084.7 -0.777726538177408 e7.5 2 ENSMUSG00000027523 Gnas
34457 ENSMUST00000109084.7 -0.0513050539904566 e8.5 2 ENSMUSG00000027523 Gnas
34458 ENSMUST00000109084.7 0.839292602965955 e9.5 2 ENSMUSG00000027523 Gnas
34459 ENSMUST00000109085.7 -1.06624152287295 e7.5 2 ENSMUSG00000027523 Gnas
34460 ENSMUST00000109085.7 0.168886921408491 e8.5 2 ENSMUSG00000027523 Gnas
34461 ENSMUST00000109085.7 0.863577217182763 e9.5 2 ENSMUSG00000027523 Gnas
34462 ENSMUST00000109086.7 -1.08249798077202 e7.5 2 ENSMUSG00000020390 Ube2b
34463 ENSMUST00000109086.7 0.22492418795698 e8.5 2 ENSMUSG00000020390 Ube2b
34464 ENSMUST00000109086.7 0.812588955223647 e9.5 2 ENSMUSG00000020390 Ube2b
34465 ENSMUST00000109087.7 -1.25034426745577 e7.5 2 ENSMUSG00000027523 Gnas
34466 ENSMUST00000109087.7 0.257894468641029 e8.5 2 ENSMUSG00000027523 Gnas
34467 ENSMUST00000109087.7 0.940870905086531 e9.5 2 ENSMUSG00000027523 Gnas
34468 ENSMUST00000109096.8 -0.498732276614778 e7.5 2 ENSMUSG00000027523 Gnas
34469 ENSMUST00000109096.8 -0.180753250947737 e8.5 2 ENSMUSG00000027523 Gnas
34470 ENSMUST00000109096.8 0.715636177752062 e9.5 2 ENSMUSG00000027523 Gnas
34486 ENSMUST00000109104.1 -0.55165730982532 e7.5 2 ENSMUSG00000055435 Maf
34487 ENSMUST00000109104.1 -0.0367102771738195 e8.5 2 ENSMUSG00000055435 Maf
34488 ENSMUST00000109104.1 0.595709642433903 e9.5 2 ENSMUSG00000055435 Maf
34489 ENSMUST00000109110.3 -1.08989984887696 e7.5 2 ENSMUSG00000027519 Rab22a
34490 ENSMUST00000109110.3 0.178689093671613 e8.5 2 ENSMUSG00000027519 Rab22a
34491 ENSMUST00000109110.3 0.875472936471019 e9.5 2 ENSMUSG00000027519 Rab22a
34495 ENSMUST00000109113.7 -0.0961486839959582 e7.5 2 ENSMUSG00000020385 Clk4
34496 ENSMUST00000109113.7 -0.401693163864361 e8.5 2 ENSMUSG00000020385 Clk4
34497 ENSMUST00000109113.7 0.578180480633192 e9.5 2 ENSMUSG00000020385 Clk4
34498 ENSMUST00000109135.8 -1.26026381084465 e7.5 2 ENSMUSG00000044807 Zfp354c
34499 ENSMUST00000109135.8 0.493047664492565 e8.5 2 ENSMUSG00000044807 Zfp354c
34500 ENSMUST00000109135.8 0.668606613453573 e9.5 2 ENSMUSG00000044807 Zfp354c
34525 ENSMUST00000109176.7 -0.436124286758686 e7.5 2 ENSMUSG00000027546 Atp9a
34526 ENSMUST00000109176.7 -0.213538050095457 e8.5 2 ENSMUSG00000027546 Atp9a
34527 ENSMUST00000109176.7 0.692369946873233 e9.5 2 ENSMUSG00000027546 Atp9a
34528 ENSMUST00000109177.7 -0.188167367287676 e7.5 2 ENSMUSG00000027546 Atp9a
34529 ENSMUST00000109177.7 -0.21482960589061 e8.5 2 ENSMUSG00000027546 Atp9a
34530 ENSMUST00000109177.7 0.445962894356407 e9.5 2 ENSMUSG00000027546 Atp9a
34531 ENSMUST00000109178.7 -0.535319180131339 e7.5 2 ENSMUSG00000020366 Mapk9
34532 ENSMUST00000109178.7 0.132507034728817 e8.5 2 ENSMUSG00000020366 Mapk9
34533 ENSMUST00000109178.7 0.376310738456757 e9.5 2 ENSMUSG00000020366 Mapk9
34543 ENSMUST00000109198.7 -0.613880868289679 e7.5 2 ENSMUSG00000046311 Zfp62
34544 ENSMUST00000109198.7 0.321846104250066 e8.5 2 ENSMUSG00000046311 Zfp62
34545 ENSMUST00000109198.7 0.2276655431896 e9.5 2 ENSMUSG00000046311 Zfp62
34549 ENSMUST00000109203.8 -1.12255809222871 e7.5 2 ENSMUSG00000025451 Paip1
34550 ENSMUST00000109203.8 0.404919112464378 e8.5 2 ENSMUSG00000025451 Paip1
34551 ENSMUST00000109203.8 0.636655157271459 e9.5 2 ENSMUSG00000025451 Paip1
34573 ENSMUST00000109238.8 -0.433284950510903 e7.5 2 ENSMUSG00000039536 Stau1
34574 ENSMUST00000109238.8 0.212028909802642 e8.5 2 ENSMUSG00000039536 Stau1
34575 ENSMUST00000109238.8 0.178850258747733 e9.5 2 ENSMUSG00000039536 Stau1
34579 ENSMUST00000109246.1 -0.567266286657126 e7.5 2 ENSMUSG00000039621 Prex1
34580 ENSMUST00000109246.1 -0.220437148572895 e8.5 2 ENSMUSG00000039621 Prex1
34581 ENSMUST00000109246.1 0.8317908649446 e9.5 2 ENSMUSG00000039621 Prex1
34582 ENSMUST00000109252.7 -1.25440438360704 e7.5 2 ENSMUSG00000027678 Ncoa3
34583 ENSMUST00000109252.7 0.371608045965976 e8.5 2 ENSMUSG00000027678 Ncoa3
34584 ENSMUST00000109252.7 0.808474728447867 e9.5 2 ENSMUSG00000027678 Ncoa3
34585 ENSMUST00000109255.2 -0.619058977674747 e7.5 2 ENSMUSG00000036158 Prickle1
34586 ENSMUST00000109255.2 0.33847010394347 e8.5 2 ENSMUSG00000036158 Prickle1
34587 ENSMUST00000109255.2 0.212894852942582 e9.5 2 ENSMUSG00000036158 Prickle1
34588 ENSMUST00000109256.10 -0.711196163286795 e7.5 2 ENSMUSG00000036167 Pphln1
34589 ENSMUST00000109256.10 -0.259742977855319 e8.5 2 ENSMUSG00000036167 Pphln1
34590 ENSMUST00000109256.10 1.02288773671318 e9.5 2 ENSMUSG00000036167 Pphln1
34591 ENSMUST00000109260.2 -1.23272588565835 e7.5 2 ENSMUSG00000006169 Clint1
34592 ENSMUST00000109260.2 0.418280047127441 e8.5 2 ENSMUSG00000006169 Clint1
34593 ENSMUST00000109260.2 0.730789829105419 e9.5 2 ENSMUSG00000006169 Clint1
34594 ENSMUST00000109261.10 -0.852838366251792 e7.5 2 ENSMUSG00000006169 Clint1
34595 ENSMUST00000109261.10 0.351177210925553 e8.5 2 ENSMUSG00000006169 Clint1
34596 ENSMUST00000109261.10 0.431425713141128 e9.5 2 ENSMUSG00000006169 Clint1
34660 ENSMUST00000109333.7 -0.662038339510025 e7.5 2 ENSMUSG00000061474 Mrps36
34661 ENSMUST00000109333.7 -0.196695885285833 e8.5 2 ENSMUSG00000061474 Mrps36
34662 ENSMUST00000109333.7 0.898073401853024 e9.5 2 ENSMUSG00000061474 Mrps36
34663 ENSMUST00000109344.8 -1.02927223118045 e7.5 2 ENSMUSG00000017723 Wfdc2
34664 ENSMUST00000109344.8 0.0962357416925942 e8.5 2 ENSMUSG00000017723 Wfdc2
34665 ENSMUST00000109344.8 0.913789341149337 e9.5 2 ENSMUSG00000017723 Wfdc2
34693 ENSMUST00000109389.8 -1.00216297172829 e7.5 2 ENSMUSG00000020289 Nprl3
34694 ENSMUST00000109389.8 0.598800862763468 e8.5 2 ENSMUSG00000020289 Nprl3
34695 ENSMUST00000109389.8 0.283601936412132 e9.5 2 ENSMUSG00000020289 Nprl3
34705 ENSMUST00000109396.1 -0.530595211949143 e7.5 2 ENSMUSG00000035238 Kcnk15
34706 ENSMUST00000109396.1 -0.499390841737649 e8.5 2 ENSMUSG00000035238 Kcnk15
34707 ENSMUST00000109396.1 1.12986422203432 e9.5 2 ENSMUSG00000035238 Kcnk15
34714 ENSMUST00000109401.7 -0.31224647049038 e7.5 2 ENSMUSG00000009470 Tnpo1
34715 ENSMUST00000109401.7 0.776714772928103 e8.5 2 ENSMUSG00000009470 Tnpo1
34716 ENSMUST00000109401.7 -0.619811257023344 e9.5 2 ENSMUSG00000009470 Tnpo1
34729 ENSMUST00000109428.8 -0.235693692086232 e7.5 2 ENSMUSG00000074607 Tox2
34730 ENSMUST00000109428.8 -0.887827832327331 e8.5 2 ENSMUSG00000074607 Tox2
34731 ENSMUST00000109428.8 1.30108709087903 e9.5 2 ENSMUSG00000074607 Tox2
34732 ENSMUST00000109432.3 -1.04259333136992 e7.5 2 ENSMUSG00000006369 Fbln1
34733 ENSMUST00000109432.3 0.35518651735574 e8.5 2 ENSMUSG00000006369 Fbln1
34734 ENSMUST00000109432.3 0.616369510543032 e9.5 2 ENSMUSG00000006369 Fbln1
34750 ENSMUST00000109462.7 -0.639918697465732 e7.5 2 ENSMUSG00000016933 Plcg1
34751 ENSMUST00000109462.7 -0.276972656587737 e8.5 2 ENSMUSG00000016933 Plcg1
34752 ENSMUST00000109462.7 0.972285885371016 e9.5 2 ENSMUSG00000016933 Plcg1
34753 ENSMUST00000109468.2 -0.962670770717496 e7.5 2 ENSMUSG00000070544 Top1
34754 ENSMUST00000109468.2 0.794987835699311 e8.5 2 ENSMUSG00000070544 Top1
34755 ENSMUST00000109468.2 0.00868536787832583 e9.5 2 ENSMUSG00000070544 Top1
34759 ENSMUST00000109478.8 -0.49152982087519 e7.5 2 ENSMUSG00000027655 Dhx35
34760 ENSMUST00000109478.8 0.0170040453060027 e8.5 2 ENSMUSG00000027655 Dhx35
34761 ENSMUST00000109478.8 0.471124966507986 e9.5 2 ENSMUSG00000027655 Dhx35
34768 ENSMUST00000109486.8 -0.353618473517216 e7.5 2 ENSMUSG00000027652 Ralgapb
34769 ENSMUST00000109486.8 0.520058698301349 e8.5 2 ENSMUSG00000027652 Ralgapb
34770 ENSMUST00000109486.8 -0.270451964444403 e9.5 2 ENSMUSG00000027652 Ralgapb
34783 ENSMUST00000109510.9 -0.683998689527853 e7.5 2 ENSMUSG00000041852 Tcf20
34784 ENSMUST00000109510.9 0.276391125556621 e8.5 2 ENSMUSG00000041852 Tcf20
34785 ENSMUST00000109510.9 0.352329338859907 e9.5 2 ENSMUSG00000041852 Tcf20
34789 ENSMUST00000109522.1 0.2308494889676 e7.5 2 ENSMUSG00000027650 Tti1
34790 ENSMUST00000109522.1 -0.544862860208106 e8.5 2 ENSMUSG00000027650 Tti1
34791 ENSMUST00000109522.1 0.422985943282127 e9.5 2 ENSMUSG00000027650 Tti1
34795 ENSMUST00000109526.1 -0.912063775771233 e7.5 2 ENSMUSG00000067786 Nnat
34796 ENSMUST00000109526.1 -0.129760713130185 e8.5 2 ENSMUSG00000067786 Nnat
34797 ENSMUST00000109526.1 1.06777663152746 e9.5 2 ENSMUSG00000067786 Nnat
34798 ENSMUST00000109528.8 0.274173589165508 e7.5 2 ENSMUSG00000067787 Blcap
34799 ENSMUST00000109528.8 -0.731447123863385 e8.5 2 ENSMUSG00000067787 Blcap
34800 ENSMUST00000109528.8 0.603562959470554 e9.5 2 ENSMUSG00000067787 Blcap
34807 ENSMUST00000109536.7 -0.330927732203725 e7.5 2 ENSMUSG00000027643 Ghrh
34808 ENSMUST00000109536.7 -0.463089582854873 e8.5 2 ENSMUSG00000027643 Ghrh
34809 ENSMUST00000109536.7 0.886635231629572 e9.5 2 ENSMUSG00000027643 Ghrh
34825 ENSMUST00000109554.2 -1.16366419004675 e7.5 2 ENSMUSG00000022390 Zc3h7b
34826 ENSMUST00000109554.2 0.299846227421834 e8.5 2 ENSMUSG00000022390 Zc3h7b
34827 ENSMUST00000109554.2 0.803848717140547 e9.5 2 ENSMUSG00000022390 Zc3h7b
34831 ENSMUST00000109566.8 -0.907732284448919 e7.5 2 ENSMUSG00000061689 Dlgap4
34832 ENSMUST00000109566.8 -0.132159945877228 e8.5 2 ENSMUSG00000061689 Dlgap4
34833 ENSMUST00000109566.8 1.06632421950159 e9.5 2 ENSMUSG00000061689 Dlgap4
34834 ENSMUST00000109570.7 -1.10985851573747 e7.5 2 ENSMUSG00000027628 Aar2
34835 ENSMUST00000109570.7 0.4479914217054 e8.5 2 ENSMUSG00000027628 Aar2
34836 ENSMUST00000109570.7 0.572268809690994 e9.5 2 ENSMUSG00000027628 Aar2
34840 ENSMUST00000109577.8 -0.926430712643494 e7.5 2 ENSMUSG00000027624 Epb41l1
34841 ENSMUST00000109577.8 -0.335611343993243 e8.5 2 ENSMUSG00000027624 Epb41l1
34842 ENSMUST00000109577.8 1.32916432543539 e9.5 2 ENSMUSG00000027624 Epb41l1
34843 ENSMUST00000109578.7 -0.224329780070335 e7.5 2 ENSMUSG00000020128 Vps54
34844 ENSMUST00000109578.7 -0.00521122480526377 e8.5 2 ENSMUSG00000020128 Vps54
34845 ENSMUST00000109578.7 0.230583249836651 e9.5 2 ENSMUSG00000020128 Vps54
34849 ENSMUST00000109584.7 -0.804548551562789 e7.5 2 ENSMUSG00000027620 Rbm39
34850 ENSMUST00000109584.7 0.142483406093846 e8.5 2 ENSMUSG00000027620 Rbm39
34851 ENSMUST00000109584.7 0.633568464250174 e9.5 2 ENSMUSG00000027620 Rbm39
34864 ENSMUST00000109601.7 -1.00967355846704 e7.5 2 ENSMUSG00000020149 Rab1a
34865 ENSMUST00000109601.7 0.157826480809108 e8.5 2 ENSMUSG00000020149 Rab1a
34866 ENSMUST00000109601.7 0.82028178149611 e9.5 2 ENSMUSG00000020149 Rab1a
34879 ENSMUST00000109609.8 -0.796165349047182 e7.5 2 ENSMUSG00000031667 Aktip
34880 ENSMUST00000109609.8 0.670510049238124 e8.5 2 ENSMUSG00000031667 Aktip
34881 ENSMUST00000109609.8 -0.00844671003856696 e9.5 2 ENSMUSG00000031667 Aktip
34888 ENSMUST00000109619.8 -0.843516266792309 e7.5 2 ENSMUSG00000038241 Cep250
34889 ENSMUST00000109619.8 0.111610784692266 e8.5 2 ENSMUSG00000038241 Cep250
34890 ENSMUST00000109619.8 0.709583325161589 e9.5 2 ENSMUSG00000038241 Cep250
34891 ENSMUST00000109627.7 -1.05692027090585 e7.5 2 ENSMUSG00000089715 Cbx6
34892 ENSMUST00000109627.7 0.281698521863043 e8.5 2 ENSMUSG00000089715 Cbx6
34893 ENSMUST00000109627.7 0.7188820446702 e9.5 2 ENSMUSG00000089715 Cbx6
34894 ENSMUST00000109634.2 -0.567334108171429 e7.5 2 ENSMUSG00000055994 Nod2
34895 ENSMUST00000109634.2 -0.528830365658778 e8.5 2 ENSMUSG00000055994 Nod2
34896 ENSMUST00000109634.2 1.20193054696196 e9.5 2 ENSMUSG00000055994 Nod2
34897 ENSMUST00000109636.10 -0.560286763046023 e7.5 2 ENSMUSG00000005882 Uqcc1
34898 ENSMUST00000109636.10 0.31225419934114 e8.5 2 ENSMUSG00000005882 Uqcc1
34899 ENSMUST00000109636.10 0.185581723836655 e9.5 2 ENSMUSG00000005882 Uqcc1
34900 ENSMUST00000109638.1 -0.822227364278781 e7.5 2 ENSMUSG00000027613 Eif6
34901 ENSMUST00000109638.1 0.283861412871362 e8.5 2 ENSMUSG00000027613 Eif6
34902 ENSMUST00000109638.1 0.481593668833147 e9.5 2 ENSMUSG00000027613 Eif6
34912 ENSMUST00000109655.8 -0.974550999099229 e7.5 2 ENSMUSG00000045333 Zfp423
34913 ENSMUST00000109655.8 0.0493589955571445 e8.5 2 ENSMUSG00000045333 Zfp423
34914 ENSMUST00000109655.8 0.915320204430655 e9.5 2 ENSMUSG00000045333 Zfp423
34915 ENSMUST00000109659.8 -0.106228094335525 e7.5 2 ENSMUSG00000020182 Ddc
34916 ENSMUST00000109659.8 -0.307072226822567 e8.5 2 ENSMUSG00000020182 Ddc
34917 ENSMUST00000109659.8 0.474714766522605 e9.5 2 ENSMUSG00000020182 Ddc
34921 ENSMUST00000109670.7 -0.388929359418136 e7.5 2 ENSMUSG00000038369 Ncoa6
34922 ENSMUST00000109670.7 -0.157061392564494 e8.5 2 ENSMUSG00000038369 Ncoa6
34923 ENSMUST00000109670.7 0.577403030495529 e9.5 2 ENSMUSG00000038369 Ncoa6
34927 ENSMUST00000109685.7 -0.329977476492605 e7.5 2 ENSMUSG00000027598 Itch
34928 ENSMUST00000109685.7 0.122575846827438 e8.5 2 ENSMUSG00000027598 Itch
34929 ENSMUST00000109685.7 0.18288646029968 e9.5 2 ENSMUSG00000027598 Itch
34942 ENSMUST00000109703.2 -0.59657954636999 e7.5 2 ENSMUSG00000000876 Pxmp4
34943 ENSMUST00000109703.2 0.239488747938468 e8.5 2 ENSMUSG00000000876 Pxmp4
34944 ENSMUST00000109703.2 0.309193048843828 e9.5 2 ENSMUSG00000000876 Pxmp4
35005 ENSMUST00000109784.1 -1.06646035685153 e7.5 2 ENSMUSG00000061411 Nol4l
35006 ENSMUST00000109784.1 -0.0749874801816146 e8.5 2 ENSMUSG00000061411 Nol4l
35007 ENSMUST00000109784.1 1.15644533306946 e9.5 2 ENSMUSG00000061411 Nol4l
35008 ENSMUST00000109785.1 -0.253400625058694 e7.5 2 ENSMUSG00000041164 Zmiz2
35009 ENSMUST00000109785.1 0.565823128418594 e8.5 2 ENSMUSG00000041164 Zmiz2
35010 ENSMUST00000109785.1 -0.425587129043619 e9.5 2 ENSMUSG00000041164 Zmiz2
35011 ENSMUST00000109786.7 -0.773636880205269 e7.5 2 ENSMUSG00000041164 Zmiz2
35012 ENSMUST00000109786.7 0.044334538628575 e8.5 2 ENSMUSG00000041164 Zmiz2
35013 ENSMUST00000109786.7 0.72043543385098 e9.5 2 ENSMUSG00000041164 Zmiz2
35014 ENSMUST00000109787.7 -0.0986081647085485 e7.5 2 ENSMUSG00000041164 Zmiz2
35015 ENSMUST00000109787.7 -0.262683401864682 e8.5 2 ENSMUSG00000041164 Zmiz2
35016 ENSMUST00000109787.7 0.413828246946167 e9.5 2 ENSMUSG00000041164 Zmiz2
35023 ENSMUST00000109793.2 -0.60166333557929 e7.5 2 ENSMUSG00000055041 Commd5
35024 ENSMUST00000109793.2 0.275843782601504 e8.5 2 ENSMUSG00000055041 Commd5
35025 ENSMUST00000109793.2 0.270650796457486 e9.5 2 ENSMUSG00000055041 Commd5
35047 ENSMUST00000109837.7 -0.763274053525446 e7.5 2 ENSMUSG00000020474 Polm
35048 ENSMUST00000109837.7 0.426146284482519 e8.5 2 ENSMUSG00000020474 Polm
35049 ENSMUST00000109837.7 0.251898512146423 e9.5 2 ENSMUSG00000020474 Polm
35050 ENSMUST00000109841.8 -0.696171300250941 e7.5 2 ENSMUSG00000040856 Dlk1
35051 ENSMUST00000109841.8 0.0660849051866014 e8.5 2 ENSMUSG00000040856 Dlk1
35052 ENSMUST00000109841.8 0.616869414027019 e9.5 2 ENSMUSG00000040856 Dlk1
35053 ENSMUST00000109842.8 -1.02412906303216 e7.5 2 ENSMUSG00000040856 Dlk1
35054 ENSMUST00000109842.8 0.132047739204282 e8.5 2 ENSMUSG00000040856 Dlk1
35055 ENSMUST00000109842.8 0.865671775987017 e9.5 2 ENSMUSG00000040856 Dlk1
35059 ENSMUST00000109844.10 -1.03848912829398 e7.5 2 ENSMUSG00000040856 Dlk1
35060 ENSMUST00000109844.10 -0.124878695243081 e8.5 2 ENSMUSG00000040856 Dlk1
35061 ENSMUST00000109844.10 1.18834356258567 e9.5 2 ENSMUSG00000040856 Dlk1
35062 ENSMUST00000109845.7 -1.22463451298588 e7.5 2 ENSMUSG00000020476 Dbnl
35063 ENSMUST00000109845.7 0.400231808437893 e8.5 2 ENSMUSG00000020476 Dbnl
35064 ENSMUST00000109845.7 0.74435634286041 e9.5 2 ENSMUSG00000020476 Dbnl
35074 ENSMUST00000109859.8 -0.748112078087843 e7.5 2 ENSMUSG00000027463 Slc52a3
35075 ENSMUST00000109859.8 -0.461912904653887 e8.5 2 ENSMUSG00000027463 Slc52a3
35076 ENSMUST00000109859.8 1.30240756367251 e9.5 2 ENSMUSG00000027463 Slc52a3
35080 ENSMUST00000109864.7 -0.0319552106743002 e7.5 2 ENSMUSG00000027459 Fam110a
35081 ENSMUST00000109864.7 -0.77690974022824 e8.5 2 ENSMUSG00000027459 Fam110a
35082 ENSMUST00000109864.7 0.964246898948188 e9.5 2 ENSMUSG00000027459 Fam110a
35089 ENSMUST00000109895.1 -0.320540620230879 e7.5 2 ENSMUSG00000034201 Gas2l1
35090 ENSMUST00000109895.1 -0.21384135459271 e8.5 2 ENSMUSG00000034201 Gas2l1
35091 ENSMUST00000109895.1 0.577150245742132 e9.5 2 ENSMUSG00000034201 Gas2l1
35110 ENSMUST00000109916.7 -0.886201997818152 e7.5 2 ENSMUSG00000068130 Zfp442
35111 ENSMUST00000109916.7 0.432934635481297 e8.5 2 ENSMUSG00000068130 Zfp442
35112 ENSMUST00000109916.7 0.366680435240596 e9.5 2 ENSMUSG00000068130 Zfp442
35113 ENSMUST00000109921.8 -1.28605182904148 e7.5 2 ENSMUSG00000034675 Dbn1
35114 ENSMUST00000109921.8 0.778924673338345 e8.5 2 ENSMUSG00000034675 Dbn1
35115 ENSMUST00000109921.8 0.351342221035464 e9.5 2 ENSMUSG00000034675 Dbn1
35119 ENSMUST00000109923.8 -1.26884524007749 e7.5 2 ENSMUSG00000034675 Dbn1
35120 ENSMUST00000109923.8 0.490369274450064 e8.5 2 ENSMUSG00000034675 Dbn1
35121 ENSMUST00000109923.8 0.680402110737414 e9.5 2 ENSMUSG00000034675 Dbn1
35125 ENSMUST00000109929.2 -0.640401753845177 e7.5 2 ENSMUSG00000079009 Gm14139
35126 ENSMUST00000109929.2 -0.0935745469286351 e8.5 2 ENSMUSG00000079009 Gm14139
35127 ENSMUST00000109929.2 0.752691210159539 e9.5 2 ENSMUSG00000079009 Gm14139
35140 ENSMUST00000109943.9 -0.436091060208995 e7.5 2 ENSMUSG00000034354 Mtmr3
35141 ENSMUST00000109943.9 0.157987458187349 e8.5 2 ENSMUSG00000034354 Mtmr3
35142 ENSMUST00000109943.9 0.246506110384176 e9.5 2 ENSMUSG00000034354 Mtmr3
35146 ENSMUST00000109950.4 -0.761116838821907 e7.5 2 ENSMUSG00000031622 Sin3b
35147 ENSMUST00000109950.4 -0.486024352637369 e8.5 2 ENSMUSG00000031622 Sin3b
35148 ENSMUST00000109950.4 1.34434606198675 e9.5 2 ENSMUSG00000031622 Sin3b
35161 ENSMUST00000109988.1 -0.842204038178586 e7.5 2 ENSMUSG00000020432 Tcn2
35162 ENSMUST00000109988.1 -0.100382988258463 e8.5 2 ENSMUSG00000020432 Tcn2
35163 ENSMUST00000109988.1 0.962663624088741 e9.5 2 ENSMUSG00000020432 Tcn2
35164 ENSMUST00000109993.8 -0.738522850675951 e7.5 2 ENSMUSG00000020432 Tcn2
35165 ENSMUST00000109993.8 -0.153740671761943 e8.5 2 ENSMUSG00000020432 Tcn2
35166 ENSMUST00000109993.8 0.923011656790282 e9.5 2 ENSMUSG00000020432 Tcn2
35167 ENSMUST00000109994.8 -0.836385995396033 e7.5 2 ENSMUSG00000025876 Unc5a
35168 ENSMUST00000109994.8 -0.331195124532223 e8.5 2 ENSMUSG00000025876 Unc5a
35169 ENSMUST00000109994.8 1.2338201448347 e9.5 2 ENSMUSG00000025876 Unc5a
35176 ENSMUST00000110005.7 0.242289537640076 e7.5 2 ENSMUSG00000001768 Rin2
35177 ENSMUST00000110005.7 -0.484182861780463 e8.5 2 ENSMUSG00000001768 Rin2
35178 ENSMUST00000110005.7 0.338729896496479 e9.5 2 ENSMUSG00000001768 Rin2
35179 ENSMUST00000110011.7 -0.461766570903129 e7.5 2 ENSMUSG00000020439 Smtn
35180 ENSMUST00000110011.7 -0.377968959195803 e8.5 2 ENSMUSG00000020439 Smtn
35181 ENSMUST00000110011.7 0.915329321938093 e9.5 2 ENSMUSG00000020439 Smtn
35191 ENSMUST00000110029.8 -0.952570575349953 e7.5 2 ENSMUSG00000020451 Limk2
35192 ENSMUST00000110029.8 -0.190867231151278 e8.5 2 ENSMUSG00000020451 Limk2
35193 ENSMUST00000110029.8 1.18161125273149 e9.5 2 ENSMUSG00000020451 Limk2
35206 ENSMUST00000110043.7 -0.693195639308541 e7.5 2 ENSMUSG00000020453 Patz1
35207 ENSMUST00000110043.7 0.173351410611446 e8.5 2 ENSMUSG00000020453 Patz1
35208 ENSMUST00000110043.7 0.485173946574806 e9.5 2 ENSMUSG00000020453 Patz1
35209 ENSMUST00000110048.7 -0.593113066643501 e7.5 2 ENSMUSG00000020454 Eif4enif1
35210 ENSMUST00000110048.7 0.129096933624112 e8.5 2 ENSMUSG00000020454 Eif4enif1
35211 ENSMUST00000110048.7 0.438196746294566 e9.5 2 ENSMUSG00000020454 Eif4enif1
35224 ENSMUST00000110057.2 -1.11954546366617 e7.5 2 ENSMUSG00000051379 Flrt3
35225 ENSMUST00000110057.2 0.299417656766027 e8.5 2 ENSMUSG00000051379 Flrt3
35226 ENSMUST00000110057.2 0.760244275546935 e9.5 2 ENSMUSG00000051379 Flrt3
35230 ENSMUST00000110082.10 -0.925503389169731 e7.5 2 ENSMUSG00000001175 Calm1
35231 ENSMUST00000110082.10 -0.162298660278491 e8.5 2 ENSMUSG00000001175 Calm1
35232 ENSMUST00000110082.10 1.12026178150392 e9.5 2 ENSMUSG00000001175 Calm1
35236 ENSMUST00000110085.10 -0.400169996833985 e7.5 2 ENSMUSG00000037933 Bicd2
