"SUID","EdgeBetweenness","interaction","name","regulatoryGene","selected","shared interaction","shared name","weight"
"58129","420.800297","interacts with","Tead1 (interacts with) Gatd3a","ENSMUSG00000055320","false","interacts with","Tead1 (interacts with) Gatd3a","0.0218519229083732"
"58130","14.81080035","interacts with","Limd1 (interacts with) Kremen1","ENSMUSG00000025239","false","interacts with","Limd1 (interacts with) Kremen1","0.0218512944887614"
"49938","65.68391089","interacts with","Ncor2 (interacts with) Slco2a1","ENSMUSG00000029478","false","interacts with","Ncor2 (interacts with) Slco2a1","0.0344435502557849"
"58135","26.03006404","interacts with","Tcf25 (interacts with) 4932438A13Rik","ENSMUSG00000001472","false","interacts with","Tcf25 (interacts with) 4932438A13Rik","0.0218482312127895"
"49949","48.79786921","interacts with","Rhox9 (interacts with) Mvb12b","ENSMUSG00000068048","false","interacts with","Rhox9 (interacts with) Mvb12b","0.034412408051016"
"58143","63.93046347","interacts with","Jade1 (interacts with) Tmem120a","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Tmem120a","0.0218426908576093"
"58145","259.58521365","interacts with","Gata1 (interacts with) Smad5","ENSMUSG00000031162","false","interacts with","Gata1 (interacts with) Smad5","0.021841086187684"
"58150","32.63611047","interacts with","Rhox4g (interacts with) Mapk14","ENSMUSG00000079628","false","interacts with","Rhox4g (interacts with) Mapk14","0.0218378226366464"
"58151","80.08497138","interacts with","Cdk2 (interacts with) Etfdh","ENSMUSG00000025358","false","interacts with","Cdk2 (interacts with) Etfdh","0.0218359631636899"
"58160","22.74611595","interacts with","Pcgf5 (interacts with) Lrrc32","ENSMUSG00000024805","false","interacts with","Pcgf5 (interacts with) Lrrc32","0.0218295756304054"
"58161","94.71676966","interacts with","Cbx4 (interacts with) Gimap4","ENSMUSG00000039989","false","interacts with","Cbx4 (interacts with) Gimap4","0.0218281768102074"
"58166","53.7182777","interacts with","Ncor2 (interacts with) Tcf25","ENSMUSG00000029478","false","interacts with","Ncor2 (interacts with) Tcf25","0.0218254200908382"
"58173","194.13606195","interacts with","Znfx1 (interacts with) Mfn2","ENSMUSG00000039501","false","interacts with","Znfx1 (interacts with) Mfn2","0.0218214352878538"
"58176","51.85238195","interacts with","Tead1 (interacts with) Mgst3","ENSMUSG00000055320","false","interacts with","Tead1 (interacts with) Mgst3","0.021818944568654"
"58177","48.26847158","interacts with","Ncor2 (interacts with) Rnf216","ENSMUSG00000029478","false","interacts with","Ncor2 (interacts with) Rnf216","0.0218186156177729"
"49986","67.74665479","interacts with","Jade1 (interacts with) Mmp11","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Mmp11","0.0343090976622112"
"58178","51.66426095","interacts with","Cdk2 (interacts with) Cdc25c","ENSMUSG00000025358","false","interacts with","Cdk2 (interacts with) Cdc25c","0.0218182416625145"
"58180","50.65972197","interacts with","Rhox6 (interacts with) Cotl1","ENSMUSG00000006200","false","interacts with","Rhox6 (interacts with) Cotl1","0.0218171599278176"
"58183","36.27315743","interacts with","Tada3 (interacts with) Emc8","ENSMUSG00000048930","false","interacts with","Tada3 (interacts with) Emc8","0.0218151493811686"
"49991","220.3084291","interacts with","Fam83g (interacts with) Lhx2","ENSMUSG00000042377","false","interacts with","Fam83g (interacts with) Lhx2","0.0342989113819056"
"58185","81.09841591","interacts with","Fam83g (interacts with) Gnas","ENSMUSG00000042377","false","interacts with","Fam83g (interacts with) Gnas","0.0218132838804035"
"58187","32.23306653","interacts with","Jun (interacts with) Tubb3","ENSMUSG00000052684","false","interacts with","Jun (interacts with) Tubb3","0.0218116114233614"
"58189","16.8276599","interacts with","Chd8 (interacts with) Tapbp","ENSMUSG00000053754","false","interacts with","Chd8 (interacts with) Tapbp","0.0218093512248942"
"58197","192.41225902","interacts with","Zfp513 (interacts with) Dapk2","ENSMUSG00000043059","false","interacts with","Zfp513 (interacts with) Dapk2","0.0218054957891789"
"50009","37.94515016","interacts with","Hes1 (interacts with) Lrfn4","ENSMUSG00000022528","false","interacts with","Hes1 (interacts with) Lrfn4","0.0342576224321771"
"58204","25.55522483","interacts with","Dapk3 (interacts with) Slc25a51","ENSMUSG00000034974","false","interacts with","Dapk3 (interacts with) Slc25a51","0.0218029643437065"
"50015","47.03971689","interacts with","Rhox6 (interacts with) Isg20","ENSMUSG00000006200","false","interacts with","Rhox6 (interacts with) Isg20","0.0342470168144814"
"58209","27.35792475","interacts with","Ncor2 (interacts with) Cpeb4","ENSMUSG00000029478","false","interacts with","Ncor2 (interacts with) Cpeb4","0.0217977963300596"
"58210","15.34375733","interacts with","Senp1 (interacts with) 4932438A13Rik","ENSMUSG00000033075","false","interacts with","Senp1 (interacts with) 4932438A13Rik","0.0217962300659117"
"58213","32.46774855","interacts with","Jade1 (interacts with) Elmsan1","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Elmsan1","0.0217957286673675"
"58215","65.64269322","interacts with","Dpf3 (interacts with) Hmgcl","ENSMUSG00000021221","false","interacts with","Dpf3 (interacts with) Hmgcl","0.0217938603988644"
"58217","78.45781292","interacts with","Jade1 (interacts with) Phlda3","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Phlda3","0.0217911732795622"
"58222","80.74171436","interacts with","Zfp513 (interacts with) Jun","ENSMUSG00000043059","false","interacts with","Zfp513 (interacts with) Jun","0.0217885001563684"
"58226","18.86192425","interacts with","Wwp1 (interacts with) Selenom","ENSMUSG00000041058","false","interacts with","Wwp1 (interacts with) Selenom","0.0217862931467071"
"58232","42.8812266","interacts with","Nfe2l2 (interacts with) Tubg1","ENSMUSG00000015839","false","interacts with","Nfe2l2 (interacts with) Tubg1","0.0217813238429194"
"58233","92.49137703","interacts with","Jade1 (interacts with) Slc38a4","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Slc38a4","0.0217798535314802"
"58234","64.55841196","interacts with","Cdk2 (interacts with) Slco2a1","ENSMUSG00000025358","false","interacts with","Cdk2 (interacts with) Slco2a1","0.0217787536748674"
"50042","45.14198509","interacts with","Glis2 (interacts with) Flvcr2","ENSMUSG00000014303","false","interacts with","Glis2 (interacts with) Flvcr2","0.0341735533567483"
"58236","30.96447192","interacts with","Dapk3 (interacts with) Emc8","ENSMUSG00000034974","false","interacts with","Dapk3 (interacts with) Emc8","0.0217775978910819"
"58248","32.43518832","interacts with","Hsbp1 (interacts with) Fuca2","ENSMUSG00000031839","false","interacts with","Hsbp1 (interacts with) Fuca2","0.02176338525114"
"58250","23.62083861","interacts with","Jun (interacts with) Cpeb4","ENSMUSG00000052684","false","interacts with","Jun (interacts with) Cpeb4","0.021759713327273"
"58251","16.15809183","interacts with","Senp1 (interacts with) Mllt11","ENSMUSG00000033075","false","interacts with","Senp1 (interacts with) Mllt11","0.0217595590209861"
"58253","47.03971689","interacts with","Rhox6 (interacts with) Gimap4","ENSMUSG00000006200","false","interacts with","Rhox6 (interacts with) Gimap4","0.0217587182578005"
"58256","38.38230305","interacts with","Smad5 (interacts with) Pcmt1","ENSMUSG00000021540","false","interacts with","Smad5 (interacts with) Pcmt1","0.0217549592848829"
"58260","99.4140794","interacts with","Znfx1 (interacts with) Gm648","ENSMUSG00000039501","false","interacts with","Znfx1 (interacts with) Gm648","0.0217506199614552"
"58266","36.97810229","interacts with","Pcgf5 (interacts with) Mta3","ENSMUSG00000024805","false","interacts with","Pcgf5 (interacts with) Mta3","0.0217481478931031"
"58267","30.54700368","interacts with","Hsbp1 (interacts with) Dtnbp1","ENSMUSG00000031839","false","interacts with","Hsbp1 (interacts with) Dtnbp1","0.0217476805726427"
"58270","20.80794838","interacts with","Rhox9 (interacts with) Rhox6","ENSMUSG00000068048","false","interacts with","Rhox9 (interacts with) Rhox6","0.0217463914884354"
"58274","31.18342724","interacts with","Glis1 (interacts with) Lrrc32","ENSMUSG00000034762","false","interacts with","Glis1 (interacts with) Lrrc32","0.0217444944099209"
"58275","70.17868747","interacts with","Jun (interacts with) Il2rb","ENSMUSG00000052684","false","interacts with","Jun (interacts with) Il2rb","0.0217441379860804"
"58277","47.99279769","interacts with","Cbx4 (interacts with) Strada","ENSMUSG00000039989","false","interacts with","Cbx4 (interacts with) Strada","0.0217419119435064"
"58278","38.51135151","interacts with","Senp1 (interacts with) Tcf25","ENSMUSG00000033075","false","interacts with","Senp1 (interacts with) Tcf25","0.0217416011859433"
"58282","27.30150343","interacts with","Foxf1 (interacts with) Stxbp2","ENSMUSG00000042812","false","interacts with","Foxf1 (interacts with) Stxbp2","0.0217380259548819"
"58285","33.33192015","interacts with","Brms1l (interacts with) Tmem254b","ENSMUSG00000012076","false","interacts with","Brms1l (interacts with) Tmem254b","0.0217370491179078"
"58287","35.21004286","interacts with","Rbpms (interacts with) Efcab14","ENSMUSG00000031586","false","interacts with","Rbpms (interacts with) Efcab14","0.0217318584032861"
"58288","21.94703753","interacts with","Mta3 (interacts with) Lzts2","ENSMUSG00000055817","false","interacts with","Mta3 (interacts with) Lzts2","0.0217315692620611"
"50096","77.01639029","interacts with","Glis2 (interacts with) Eid1","ENSMUSG00000014303","false","interacts with","Glis2 (interacts with) Eid1","0.0340370333556235"
"50099","131.28833699","interacts with","Rhox12 (interacts with) Gpr137b","ENSMUSG00000071766","false","interacts with","Rhox12 (interacts with) Gpr137b","0.0340339375800121"
"58291","41.55876875","interacts with","Ncor2 (interacts with) Arhgap28","ENSMUSG00000029478","false","interacts with","Ncor2 (interacts with) Arhgap28","0.0217302219095625"
"58295","45.7922811","interacts with","Tcf25 (interacts with) Abhd17c","ENSMUSG00000001472","false","interacts with","Tcf25 (interacts with) Abhd17c","0.0217246021626597"
"58302","18.92177667","interacts with","Eid1 (interacts with) Ctsj","ENSMUSG00000091337","false","interacts with","Eid1 (interacts with) Ctsj","0.0217190049757029"
"58304","41.20099576","interacts with","Hexim1 (interacts with) Numb","ENSMUSG00000048878","false","interacts with","Hexim1 (interacts with) Numb","0.0217183988863292"
"58306","43.11340723","interacts with","Rhox4g (interacts with) Phlda3","ENSMUSG00000079628","false","interacts with","Rhox4g (interacts with) Phlda3","0.0217175559030067"
"58309","27.39400769","interacts with","Adnp2 (interacts with) Extl1","ENSMUSG00000053950","false","interacts with","Adnp2 (interacts with) Extl1","0.0217153795482059"
"50118","27.79698735","interacts with","Ncor2 (interacts with) Tapbp","ENSMUSG00000029478","false","interacts with","Ncor2 (interacts with) Tapbp","0.0339811722899643"
"58310","23.17650699","interacts with","Hexim1 (interacts with) Slc25a51","ENSMUSG00000048878","false","interacts with","Hexim1 (interacts with) Slc25a51","0.0217147713902549"
"58311","47.11740911","interacts with","Pcgf5 (interacts with) Parvb","ENSMUSG00000024805","false","interacts with","Pcgf5 (interacts with) Parvb","0.0217146598904131"
"58315","24.08883542","interacts with","Elmsan1 (interacts with) Prss8","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Prss8","0.0217129261246067"
"58316","53.71565887","interacts with","Rhox9 (interacts with) Tmem120a","ENSMUSG00000068048","false","interacts with","Rhox9 (interacts with) Tmem120a","0.0217111362385788"
"58321","31.44236306","interacts with","Fam83g (interacts with) Stard8","ENSMUSG00000042377","false","interacts with","Fam83g (interacts with) Stard8","0.0217090489843121"
"58324","30.79478783","interacts with","Ncor2 (interacts with) Numb","ENSMUSG00000029478","false","interacts with","Ncor2 (interacts with) Numb","0.0217055266365431"
"58326","23.21188898","interacts with","Wwp1 (interacts with) Urod","ENSMUSG00000041058","false","interacts with","Wwp1 (interacts with) Urod","0.0217033781230576"
"58327","28.33769525","interacts with","Pramef12 (interacts with) Mapk14","ENSMUSG00000028591","false","interacts with","Pramef12 (interacts with) Mapk14","0.0217021185031075"
"58328","24.68452634","interacts with","Kank1 (interacts with) Mtfr1l","ENSMUSG00000032702","false","interacts with","Kank1 (interacts with) Mtfr1l","0.0217019889880413"
"58330","30.97334611","interacts with","Prdx5 (interacts with) Znhit1","ENSMUSG00000024953","false","interacts with","Prdx5 (interacts with) Znhit1","0.0217016859138938"
"50145","133.44523393","interacts with","Glis1 (interacts with) Kif13b","ENSMUSG00000034762","false","interacts with","Glis1 (interacts with) Kif13b","0.0339376977934011"
"50146","48.63192824","interacts with","Cdk2 (interacts with) Abcd3","ENSMUSG00000025358","false","interacts with","Cdk2 (interacts with) Abcd3","0.0339247842283741"
"58339","15.6419017","interacts with","Eid1 (interacts with) Nusap1","ENSMUSG00000091337","false","interacts with","Eid1 (interacts with) Nusap1","0.021695158638144"
"58340","106.09671644","interacts with","Zfpm1 (interacts with) Cdc42ep5","ENSMUSG00000049577","false","interacts with","Zfpm1 (interacts with) Cdc42ep5","0.0216945162080459"
"58341","17.09670504","interacts with","Lhx2 (interacts with) Cpeb4","ENSMUSG00000000247","false","interacts with","Lhx2 (interacts with) Cpeb4","0.0216938166241969"
"58342","38.15976928","interacts with","Hsbp1 (interacts with) Emc8","ENSMUSG00000031839","false","interacts with","Hsbp1 (interacts with) Emc8","0.0216932094239925"
"58343","33.00577176","interacts with","Tada3 (interacts with) Bcam","ENSMUSG00000048930","false","interacts with","Tada3 (interacts with) Bcam","0.0216924984379571"
"58347","53.78032021","interacts with","Jun (interacts with) Mapk14","ENSMUSG00000052684","false","interacts with","Jun (interacts with) Mapk14","0.021689015990482"
"50156","32.51191141","interacts with","Nfe2l2 (interacts with) Hexb","ENSMUSG00000015839","false","interacts with","Nfe2l2 (interacts with) Hexb","0.0339016787682693"
"58349","27.22701627","interacts with","Tead3 (interacts with) Tbc1d14","ENSMUSG00000002249","false","interacts with","Tead3 (interacts with) Tbc1d14","0.0216883430877777"
"58351","27.741088","interacts with","Tead3 (interacts with) Kremen1","ENSMUSG00000002249","false","interacts with","Tead3 (interacts with) Kremen1","0.0216855478407189"
"58352","24.85551771","interacts with","Pbx2 (interacts with) B3galt4","ENSMUSG00000034673","false","interacts with","Pbx2 (interacts with) B3galt4","0.0216843312702237"
"50161","35.80778659","interacts with","Tead3 (interacts with) Btbd2","ENSMUSG00000002249","false","interacts with","Tead3 (interacts with) Btbd2","0.0338932167328771"
"58358","61.26770521","interacts with","Jade1 (interacts with) S100pbp","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) S100pbp","0.0216812428349807"
"58359","26.66452549","interacts with","Zfp513 (interacts with) C130074G19Rik","ENSMUSG00000043059","false","interacts with","Zfp513 (interacts with) C130074G19Rik","0.0216807415222402"
"58363","314.50722686","interacts with","Ncor2 (interacts with) Pbx2","ENSMUSG00000029478","false","interacts with","Ncor2 (interacts with) Pbx2","0.0216784389146831"
"58368","53.0704582","interacts with","Tead1 (interacts with) Flad1","ENSMUSG00000055320","false","interacts with","Tead1 (interacts with) Flad1","0.0216695817892654"
"58370","30.49539043","interacts with","Pcgf5 (interacts with) Slc25a10","ENSMUSG00000024805","false","interacts with","Pcgf5 (interacts with) Slc25a10","0.0216686743059136"
"58372","40.33778538","interacts with","Smad5 (interacts with) Tubb3","ENSMUSG00000021540","false","interacts with","Smad5 (interacts with) Tubb3","0.0216679437077038"
"58373","57.08100889","interacts with","Hsbp1 (interacts with) Tcf25","ENSMUSG00000031839","false","interacts with","Hsbp1 (interacts with) Tcf25","0.0216675181456344"
"58374","76.345093","interacts with","Jade1 (interacts with) Hrct1","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Hrct1","0.0216672553814088"
"58376","26.81573075","interacts with","Znfx1 (interacts with) Mllt11","ENSMUSG00000039501","false","interacts with","Znfx1 (interacts with) Mllt11","0.0216649678023031"
"50184","36.21245296","interacts with","Klf1 (interacts with) Grb10","ENSMUSG00000054191","false","interacts with","Klf1 (interacts with) Grb10","0.0338364399406942"
"58377","252.11679322","interacts with","Cbx4 (interacts with) Smyd4","ENSMUSG00000039989","false","interacts with","Cbx4 (interacts with) Smyd4","0.0216649340021505"
"58380","18.71758785","interacts with","Chd8 (interacts with) B3gnt7","ENSMUSG00000053754","false","interacts with","Chd8 (interacts with) B3gnt7","0.0216616369613882"
"50191","66.05633387","interacts with","Loxl2 (interacts with) Rbm15b","ENSMUSG00000034205","false","interacts with","Loxl2 (interacts with) Rbm15b","0.0338109651823577"
"58385","60.98384637","interacts with","Tcf25 (interacts with) Ctsj","ENSMUSG00000001472","false","interacts with","Tcf25 (interacts with) Ctsj","0.0216593258166356"
"50193","24.71225888","interacts with","Hes1 (interacts with) Abcd3","ENSMUSG00000022528","false","interacts with","Hes1 (interacts with) Abcd3","0.0338019386769256"
"58386","15.38571917","interacts with","Eid1 (interacts with) Gamt","ENSMUSG00000091337","false","interacts with","Eid1 (interacts with) Gamt","0.0216587527051901"
"58387","70.81010112","interacts with","Tead1 (interacts with) Rfesd","ENSMUSG00000055320","false","interacts with","Tead1 (interacts with) Rfesd","0.0216583972936605"
"58390","43.19700504","interacts with","Gata1 (interacts with) Snx24","ENSMUSG00000031162","false","interacts with","Gata1 (interacts with) Snx24","0.0216557396772572"
"58392","35.84578619","interacts with","Dapk3 (interacts with) Jade1","ENSMUSG00000034974","false","interacts with","Dapk3 (interacts with) Jade1","0.0216535337036407"
"58393","34.10697699","interacts with","Klf1 (interacts with) Ppp2r5a","ENSMUSG00000054191","false","interacts with","Klf1 (interacts with) Ppp2r5a","0.0216510525937738"
"58394","70.81821998","interacts with","Jade1 (interacts with) Cd248","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Cd248","0.0216509340458457"
"58398","32.02486768","interacts with","Glis1 (interacts with) Dap","ENSMUSG00000034762","false","interacts with","Glis1 (interacts with) Dap","0.0216477186321656"
"58411","30.02429507","interacts with","Foxf1 (interacts with) Tmem254b","ENSMUSG00000042812","false","interacts with","Foxf1 (interacts with) Tmem254b","0.0216318564327711"
"58416","31.7419946","interacts with","Jun (interacts with) Lrrc41","ENSMUSG00000052684","false","interacts with","Jun (interacts with) Lrrc41","0.0216276733575414"
"58417","17.83539383","interacts with","Pramef12 (interacts with) Lrrc41","ENSMUSG00000028591","false","interacts with","Pramef12 (interacts with) Lrrc41","0.0216273950437208"
"50225","164.4399482","interacts with","Loxl2 (interacts with) Shb","ENSMUSG00000034205","false","interacts with","Loxl2 (interacts with) Shb","0.033724900449799"
"58418","157.73295984","interacts with","Eid1 (interacts with) Ipmk","ENSMUSG00000091337","false","interacts with","Eid1 (interacts with) Ipmk","0.0216267326145036"
"58419","84.69614519","interacts with","Smad4 (interacts with) Abcc5","ENSMUSG00000024515","false","interacts with","Smad4 (interacts with) Abcc5","0.0216267106480886"
"58420","65.00096888","interacts with","Elmsan1 (interacts with) Hrct1","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Hrct1","0.0216253842952692"
"58421","47.37520036","interacts with","Jade1 (interacts with) B3galt4","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) B3galt4","0.0216248413310356"
"58424","18.54079685","interacts with","Senp1 (interacts with) Psmd4","ENSMUSG00000033075","false","interacts with","Senp1 (interacts with) Psmd4","0.0216188230139115"
"58426","29.23151183","interacts with","Adnp2 (interacts with) Tmprss2","ENSMUSG00000053950","false","interacts with","Adnp2 (interacts with) Tmprss2","0.0216174803007614"
"50236","34.87689846","interacts with","Klf1 (interacts with) Gmpr","ENSMUSG00000054191","false","interacts with","Klf1 (interacts with) Gmpr","0.0336702581150845"
"58430","89.09590862","interacts with","Cdk2 (interacts with) Prl7d1","ENSMUSG00000025358","false","interacts with","Cdk2 (interacts with) Prl7d1","0.0216159855019998"
"50240","16.38821458","interacts with","Chd8 (interacts with) Urgcp","ENSMUSG00000053754","false","interacts with","Chd8 (interacts with) Urgcp","0.0336634066318828"
"58432","39.47299995","interacts with","Smad5 (interacts with) Dap","ENSMUSG00000021540","false","interacts with","Smad5 (interacts with) Dap","0.0216125362945856"
"50242","29.31418715","interacts with","Tead3 (interacts with) Pdzd3","ENSMUSG00000002249","false","interacts with","Tead3 (interacts with) Pdzd3","0.0336621013286082"
"58437","34.23814496","interacts with","Hexim1 (interacts with) Mknk2","ENSMUSG00000048878","false","interacts with","Hexim1 (interacts with) Mknk2","0.0216085585936031"
"58443","29.05889822","interacts with","Nfe2l2 (interacts with) Lzts2","ENSMUSG00000015839","false","interacts with","Nfe2l2 (interacts with) Lzts2","0.0216061102385101"
"58448","87.8359226","interacts with","Jade1 (interacts with) Pmepa1","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Pmepa1","0.0216037626201914"
"58449","43.23039517","interacts with","Elmsan1 (interacts with) Flad1","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Flad1","0.0216035467193"
"58450","72.54323269","interacts with","Thyn1 (interacts with) Rbpms","ENSMUSG00000035443","false","interacts with","Thyn1 (interacts with) Rbpms","0.0216012356127649"
"50259","20.45157948","interacts with","Rhox6 (interacts with) Dap","ENSMUSG00000006200","false","interacts with","Rhox6 (interacts with) Dap","0.0335946923949067"
"58452","19.21924172","interacts with","Senp1 (interacts with) Lrrc32","ENSMUSG00000033075","false","interacts with","Senp1 (interacts with) Lrrc32","0.0216007074870227"
"50262","131.28833699","interacts with","Rhox12 (interacts with) Lss","ENSMUSG00000071766","false","interacts with","Rhox12 (interacts with) Lss","0.0335911424823025"
"58454","26.02195783","interacts with","Hsbp1 (interacts with) Bclaf3","ENSMUSG00000031839","false","interacts with","Hsbp1 (interacts with) Bclaf3","0.0216000367971159"
"58457","36.49918681","interacts with","Hsbp1 (interacts with) Gclm","ENSMUSG00000031839","false","interacts with","Hsbp1 (interacts with) Gclm","0.0215987978202024"
"58461","186.50894073","interacts with","Loxl2 (interacts with) Dbnl","ENSMUSG00000034205","false","interacts with","Loxl2 (interacts with) Dbnl","0.0215948060239204"
"58464","98.513251","interacts with","Dapk3 (interacts with) Csnk1e","ENSMUSG00000034974","false","interacts with","Dapk3 (interacts with) Csnk1e","0.021591867790115"
"58466","25.2177545","interacts with","Eid1 (interacts with) Rnf181","ENSMUSG00000091337","false","interacts with","Eid1 (interacts with) Rnf181","0.0215895276117185"
"58468","31.6355921","interacts with","Jade1 (interacts with) Smoc1","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Smoc1","0.0215862197615147"
"58470","81.69418076","interacts with","Zfpm1 (interacts with) Tmem120a","ENSMUSG00000049577","false","interacts with","Zfpm1 (interacts with) Tmem120a","0.0215835888985035"
"58473","25.65780546","interacts with","Limd1 (interacts with) Urod","ENSMUSG00000025239","false","interacts with","Limd1 (interacts with) Urod","0.0215790995627295"
"58476","41.34748512","interacts with","Hexim1 (interacts with) Ncor2","ENSMUSG00000048878","false","interacts with","Hexim1 (interacts with) Ncor2","0.0215737447740956"
"58485","43.43969876","interacts with","Smad5 (interacts with) Tmprss2","ENSMUSG00000021540","false","interacts with","Smad5 (interacts with) Tmprss2","0.0215673868025648"
"58488","37.01868192","interacts with","Zfpm1 (interacts with) Hmgcl","ENSMUSG00000049577","false","interacts with","Zfpm1 (interacts with) Hmgcl","0.0215667040292367"
"58490","29.09339938","interacts with","Znfx1 (interacts with) Pcmt1","ENSMUSG00000039501","false","interacts with","Znfx1 (interacts with) Pcmt1","0.0215649193432158"
"58491","75.21464409","interacts with","Hsbp1 (interacts with) Rhox6","ENSMUSG00000031839","false","interacts with","Hsbp1 (interacts with) Rhox6","0.0215636491082086"
"58497","27.19268827","interacts with","Dpf3 (interacts with) Fuca2","ENSMUSG00000021221","false","interacts with","Dpf3 (interacts with) Fuca2","0.0215549579263551"
"58499","24.85496718","interacts with","Hes1 (interacts with) Gamt","ENSMUSG00000022528","false","interacts with","Hes1 (interacts with) Gamt","0.0215526943802351"
"58504","34.21568304","interacts with","Hexim1 (interacts with) Col1a2","ENSMUSG00000048878","false","interacts with","Hexim1 (interacts with) Col1a2","0.0215503317463172"
"58505","24.20314547","interacts with","Rbm15b (interacts with) Bace1","ENSMUSG00000074102","false","interacts with","Rbm15b (interacts with) Bace1","0.0215492499230034"
"58506","19.33846879","interacts with","Lhx2 (interacts with) Tmprss2","ENSMUSG00000000247","false","interacts with","Lhx2 (interacts with) Tmprss2","0.0215491952065809"
"58513","65.67610717","interacts with","Sin3b (interacts with) Jun","ENSMUSG00000031622","false","interacts with","Sin3b (interacts with) Jun","0.0215457362784046"
"58514","125.49578367","interacts with","Adnp2 (interacts with) Slc45a4","ENSMUSG00000053950","false","interacts with","Adnp2 (interacts with) Slc45a4","0.0215457249069784"
"50324","52.64511078","interacts with","Klf1 (interacts with) Gucd1","ENSMUSG00000054191","false","interacts with","Klf1 (interacts with) Gucd1","0.0333984426509647"
"58516","26.1578557","interacts with","Dpf3 (interacts with) Bcam","ENSMUSG00000021221","false","interacts with","Dpf3 (interacts with) Bcam","0.0215427352242109"
"58517","25.92751164","interacts with","Pbx2 (interacts with) Slc25a10","ENSMUSG00000034673","false","interacts with","Pbx2 (interacts with) Slc25a10","0.0215424978855211"
"58518","144.71875561","interacts with","Foxf1 (interacts with) Pakap","ENSMUSG00000042812","false","interacts with","Foxf1 (interacts with) Pakap","0.0215415484284325"
"58521","62.63724847","interacts with","Tead1 (interacts with) Rnf216","ENSMUSG00000055320","false","interacts with","Tead1 (interacts with) Rnf216","0.0215390925850436"
"50332","43.51529089","interacts with","Klf1 (interacts with) Prl2c1","ENSMUSG00000054191","false","interacts with","Klf1 (interacts with) Prl2c1","0.0333689112899117"
"58524","23.03197714","interacts with","Mta3 (interacts with) Urod","ENSMUSG00000055817","false","interacts with","Mta3 (interacts with) Urod","0.021538064162846"
"58535","129.70435786","interacts with","Loxl2 (interacts with) Tcf25","ENSMUSG00000034205","false","interacts with","Loxl2 (interacts with) Tcf25","0.0215333470055206"
"58536","18.15770407","interacts with","Rhox6 (interacts with) Cpeb4","ENSMUSG00000006200","false","interacts with","Rhox6 (interacts with) Cpeb4","0.0215322558214971"
"50346","65.14661482","interacts with","Jun (interacts with) Dolk","ENSMUSG00000052684","false","interacts with","Jun (interacts with) Dolk","0.0333359034218383"
"58540","27.62561108","interacts with","Rbm15b (interacts with) Stxbp2","ENSMUSG00000074102","false","interacts with","Rbm15b (interacts with) Stxbp2","0.0215278875623055"
"58544","85.20286789","interacts with","Glis2 (interacts with) Caskin2","ENSMUSG00000014303","false","interacts with","Glis2 (interacts with) Caskin2","0.0215240493801134"
"58546","17.46595137","interacts with","Wwp1 (interacts with) B3galt4","ENSMUSG00000041058","false","interacts with","Wwp1 (interacts with) B3galt4","0.0215226935458912"
"50355","53.18887487","interacts with","Loxl2 (interacts with) Selenom","ENSMUSG00000034205","false","interacts with","Loxl2 (interacts with) Selenom","0.0332865781510116"
"58551","66.85663171","interacts with","Smad4 (interacts with) Etfdh","ENSMUSG00000024515","false","interacts with","Smad4 (interacts with) Etfdh","0.0215146572439818"
"50362","94.71676966","interacts with","Cbx4 (interacts with) Fscn1","ENSMUSG00000039989","false","interacts with","Cbx4 (interacts with) Fscn1","0.0332615677063508"
"58555","77.39809407","interacts with","Cdk2 (interacts with) Hrct1","ENSMUSG00000025358","false","interacts with","Cdk2 (interacts with) Hrct1","0.0215121786424102"
"58560","21.51535807","interacts with","Rhox6 (interacts with) C130074G19Rik","ENSMUSG00000006200","false","interacts with","Rhox6 (interacts with) C130074G19Rik","0.0215100411649878"
"58561","51.11395332","interacts with","Rhox9 (interacts with) Mgrn1","ENSMUSG00000068048","false","interacts with","Rhox9 (interacts with) Mgrn1","0.0215091412220984"
"50369","61.27881827","interacts with","Tead1 (interacts with) Rnf26","ENSMUSG00000055320","false","interacts with","Tead1 (interacts with) Rnf26","0.0332419169336697"
"58563","28.49398424","interacts with","Prdx5 (interacts with) Mdh1","ENSMUSG00000024953","false","interacts with","Prdx5 (interacts with) Mdh1","0.0215042772408353"
"58564","36.78508602","interacts with","Nfe2l2 (interacts with) App","ENSMUSG00000015839","false","interacts with","Nfe2l2 (interacts with) App","0.0215040034098807"
