"SUID","EdgeBetweenness","interaction","name","regulatoryGene","selected","shared interaction","shared name","weight"
"59109","22.29105495","interacts with","Srebf2 (interacts with) Cln8","ENSMUSG00000022463","false","interacts with","Srebf2 (interacts with) Cln8","0.0211093350842123"
"59110","257.99834258","interacts with","Srebf2 (interacts with) Tulp1","ENSMUSG00000022463","false","interacts with","Srebf2 (interacts with) Tulp1","0.0211089897802678"
"59111","118.68040971","interacts with","Zfx (interacts with) Nrm","ENSMUSG00000079509","false","interacts with","Zfx (interacts with) Nrm","0.0211088866614041"
"50921","37.411723","interacts with","Calcoco1 (interacts with) Ly6g6g","ENSMUSG00000023055","false","interacts with","Calcoco1 (interacts with) Ly6g6g","0.0318199217613705"
"59114","37.99853176","interacts with","Tfeb (interacts with) Eva1a","ENSMUSG00000023990","false","interacts with","Tfeb (interacts with) Eva1a","0.0211087067186477"
"59115","196.19517098","interacts with","Prnp (interacts with) Tmbim6","ENSMUSG00000079037","false","interacts with","Prnp (interacts with) Tmbim6","0.0211081767236653"
"59117","78.42234082","interacts with","Phf8 (interacts with) Slco4a1","ENSMUSG00000041229","false","interacts with","Phf8 (interacts with) Slco4a1","0.0211069146301027"
"50925","66.88984965","interacts with","Epas1 (interacts with) Tmem184b","ENSMUSG00000024140","false","interacts with","Epas1 (interacts with) Tmem184b","0.0318090125289191"
"59119","114.48166409","interacts with","Tulp1 (interacts with) Mlxip","ENSMUSG00000037446","false","interacts with","Tulp1 (interacts with) Mlxip","0.0211060511047213"
"59123","52.28644623","interacts with","Fam129b (interacts with) Bahd1","ENSMUSG00000026796","false","interacts with","Fam129b (interacts with) Bahd1","0.0211046885194089"
"59125","26.52631496","interacts with","Dtx1 (interacts with) Fbxo25","ENSMUSG00000029603","false","interacts with","Dtx1 (interacts with) Fbxo25","0.021103859148103"
"50934","122.13842108","interacts with","Mllt3 (interacts with) Serinc5","ENSMUSG00000028496","false","interacts with","Mllt3 (interacts with) Serinc5","0.0317866198773588"
"50935","89.77445792","interacts with","Nrip1 (interacts with) Ldlr","ENSMUSG00000048490","false","interacts with","Nrip1 (interacts with) Ldlr","0.0317785169515156"
"59131","110.05028661","interacts with","Prnp (interacts with) Rbp1","ENSMUSG00000079037","false","interacts with","Prnp (interacts with) Rbp1","0.0211008767988377"
"59132","28.09605816","interacts with","Myb (interacts with) Usp6nl","ENSMUSG00000019982","false","interacts with","Myb (interacts with) Usp6nl","0.0211007149399301"
"59136","98.06029271","interacts with","Esx1 (interacts with) Maoa","ENSMUSG00000023443","false","interacts with","Esx1 (interacts with) Maoa","0.0210970960534222"
"59138","73.020981","interacts with","2700081O15Rik (interacts with) P3h4","ENSMUSG00000053080","false","interacts with","2700081O15Rik (interacts with) P3h4","0.021094154309594"
"59139","108.09319888","interacts with","Gcm1 (interacts with) Stard5","ENSMUSG00000023333","false","interacts with","Gcm1 (interacts with) Stard5","0.0210932690384328"
"50950","76.41484201","interacts with","Foxo3 (interacts with) Ly6g6g","ENSMUSG00000048756","false","interacts with","Foxo3 (interacts with) Ly6g6g","0.0317380672446177"
"59143","42.70939509","interacts with","Etv3 (interacts with) Slc34a2","ENSMUSG00000003382","false","interacts with","Etv3 (interacts with) Slc34a2","0.0210921944481356"
"59144","113.38308216","interacts with","Irf2 (interacts with) Ccdc92","ENSMUSG00000031627","false","interacts with","Irf2 (interacts with) Ccdc92","0.0210914611001035"
"50957","47.06584361","interacts with","2700081O15Rik (interacts with) Rasal1","ENSMUSG00000053080","false","interacts with","2700081O15Rik (interacts with) Rasal1","0.0317302136617228"
"59149","35.74795641","interacts with","Ski (interacts with) Lamb2","ENSMUSG00000029050","false","interacts with","Ski (interacts with) Lamb2","0.0210889977582887"
"50958","63.90479681","interacts with","Tulp1 (interacts with) Srxn1","ENSMUSG00000037446","false","interacts with","Tulp1 (interacts with) Srxn1","0.0317266427453828"
"59150","126.10863","interacts with","Tob2 (interacts with) Tgm2","ENSMUSG00000048546","false","interacts with","Tob2 (interacts with) Tgm2","0.0210889971687984"
"59152","21.56970822","interacts with","Yap1 (interacts with) Fbxo25","ENSMUSG00000053110","false","interacts with","Yap1 (interacts with) Fbxo25","0.0210888202377121"
"50960","78.45377552","interacts with","Klf11 (interacts with) Gm20379","ENSMUSG00000020653","false","interacts with","Klf11 (interacts with) Gm20379","0.0317225067553378"
"50961","81.01490841","interacts with","Cenpb (interacts with) Agpat3","ENSMUSG00000068267","false","interacts with","Cenpb (interacts with) Agpat3","0.0317215652853107"
"50962","81.34639517","interacts with","Dtx1 (interacts with) Hcfc2","ENSMUSG00000029603","false","interacts with","Dtx1 (interacts with) Hcfc2","0.0317208594258264"
"50963","53.13644669","interacts with","Srebf2 (interacts with) Nectin2","ENSMUSG00000022463","false","interacts with","Srebf2 (interacts with) Nectin2","0.0317181266163206"
"59159","123.49588182","interacts with","Prmt2 (interacts with) Gm20379","ENSMUSG00000020230","false","interacts with","Prmt2 (interacts with) Gm20379","0.0210859846439022"
"50970","81.51133917","interacts with","Tob2 (interacts with) Agpat3","ENSMUSG00000048546","false","interacts with","Tob2 (interacts with) Agpat3","0.031706265223379"
"50971","47.28847886","interacts with","Epas1 (interacts with) Mettl26","ENSMUSG00000024140","false","interacts with","Epas1 (interacts with) Mettl26","0.0317033439114478"
"50972","86.44726239","interacts with","Cenpb (interacts with) Slc6a8","ENSMUSG00000068267","false","interacts with","Cenpb (interacts with) Slc6a8","0.0317027347103067"
"59164","68.85404094","interacts with","Esx1 (interacts with) Ncmap","ENSMUSG00000023443","false","interacts with","Esx1 (interacts with) Ncmap","0.0210837094276132"
"59165","48.30965906","interacts with","Rb1 (interacts with) Ass1","ENSMUSG00000022105","false","interacts with","Rb1 (interacts with) Ass1","0.0210830593228086"
"50973","56.15398287","interacts with","Plagl2 (interacts with) Slc35b3","ENSMUSG00000051413","false","interacts with","Plagl2 (interacts with) Slc35b3","0.0317003773117925"
"50978","50.88863038","interacts with","Rb1 (interacts with) Prl7b1","ENSMUSG00000022105","false","interacts with","Rb1 (interacts with) Prl7b1","0.0316944838899228"
"59172","83.50046681","interacts with","Arrb1 (interacts with) Kif2a","ENSMUSG00000018909","false","interacts with","Arrb1 (interacts with) Kif2a","0.021080701120261"
"59176","45.94297021","interacts with","Mllt3 (interacts with) Tulp1","ENSMUSG00000028496","false","interacts with","Mllt3 (interacts with) Tulp1","0.0210778958685809"
"50985","66.50887934","interacts with","Cenpb (interacts with) Dmkn","ENSMUSG00000068267","false","interacts with","Cenpb (interacts with) Dmkn","0.0316743578494476"
"50986","76.41484201","interacts with","Foxo3 (interacts with) Plin3","ENSMUSG00000048756","false","interacts with","Foxo3 (interacts with) Plin3","0.0316736896392544"
"59180","357.52788635","interacts with","Arrb1 (interacts with) Ctr9","ENSMUSG00000018909","false","interacts with","Arrb1 (interacts with) Ctr9","0.0210758048942806"
"59188","21.82534269","interacts with","Gcm1 (interacts with) Flt1","ENSMUSG00000023333","false","interacts with","Gcm1 (interacts with) Flt1","0.021070916232511"
"59189","18.62567867","interacts with","Rap2c (interacts with) Anxa6","ENSMUSG00000050029","false","interacts with","Rap2c (interacts with) Anxa6","0.0210700957400976"
"59191","40.2864518","interacts with","Ncoa3 (interacts with) Tfrc","ENSMUSG00000027678","false","interacts with","Ncoa3 (interacts with) Tfrc","0.021069801617574"
"50999","76.41484201","interacts with","Foxo3 (interacts with) Snx30","ENSMUSG00000048756","false","interacts with","Foxo3 (interacts with) Snx30","0.0316550112702883"
"59192","51.63257129","interacts with","Rb1 (interacts with) Slc19a2","ENSMUSG00000022105","false","interacts with","Rb1 (interacts with) Slc19a2","0.0210687511461065"
"59194","40.79020271","interacts with","Orc2 (interacts with) Afap1l2","ENSMUSG00000026037","false","interacts with","Orc2 (interacts with) Afap1l2","0.0210682419771911"
"59196","77.73409429","interacts with","Mlxip (interacts with) Creg1","ENSMUSG00000038342","false","interacts with","Mlxip (interacts with) Creg1","0.0210672216590536"
"51005","53.78516569","interacts with","Apbb1 (interacts with) Kpna6","ENSMUSG00000037032","false","interacts with","Apbb1 (interacts with) Kpna6","0.031639998937989"
"59201","33.35060341","interacts with","Bcl9l (interacts with) Slc6a2","ENSMUSG00000063382","false","interacts with","Bcl9l (interacts with) Slc6a2","0.0210652384871295"
"51011","86.44726239","interacts with","Cenpb (interacts with) Ada","ENSMUSG00000068267","false","interacts with","Cenpb (interacts with) Ada","0.0316339239088642"
"59203","34.30385306","interacts with","Calcoco1 (interacts with) Lima1","ENSMUSG00000023055","false","interacts with","Calcoco1 (interacts with) Lima1","0.0210642211814535"
"51013","37.411723","interacts with","Calcoco1 (interacts with) Flt1","ENSMUSG00000023055","false","interacts with","Calcoco1 (interacts with) Flt1","0.0316276187182184"
"59207","34.70564886","interacts with","Irf2 (interacts with) Tprn","ENSMUSG00000031627","false","interacts with","Irf2 (interacts with) Tprn","0.0210614518500518"
"59210","25.23622816","interacts with","Ash1l (interacts with) Hsd17b7","ENSMUSG00000028053","false","interacts with","Ash1l (interacts with) Hsd17b7","0.0210595936174747"
"59213","83.90963242","interacts with","Plagl2 (interacts with) Tmod1","ENSMUSG00000051413","false","interacts with","Plagl2 (interacts with) Tmod1","0.0210580178228864"
"59214","49.27850188","interacts with","Arrb1 (interacts with) Folr1","ENSMUSG00000018909","false","interacts with","Arrb1 (interacts with) Folr1","0.0210551093684626"
"59217","64.00026742","interacts with","Pparg (interacts with) Plxnb1","ENSMUSG00000000440","false","interacts with","Pparg (interacts with) Plxnb1","0.0210519939699756"
"51027","57.52082188","interacts with","Klf11 (interacts with) Gab2","ENSMUSG00000020653","false","interacts with","Klf11 (interacts with) Gab2","0.0315978823013156"
"51030","42.91778006","interacts with","Ankrd2 (interacts with) Mtss1","ENSMUSG00000025172","false","interacts with","Ankrd2 (interacts with) Mtss1","0.0315972208854579"
"59223","190.94603059","interacts with","Zfp260 (interacts with) Hsd11b2","ENSMUSG00000049421","false","interacts with","Zfp260 (interacts with) Hsd11b2","0.0210505312717509"
"59224","40.5206221","interacts with","Ski (interacts with) Ubtd1","ENSMUSG00000029050","false","interacts with","Ski (interacts with) Ubtd1","0.021049927860838"
"59226","31.28021146","interacts with","Myb (interacts with) Atp11a","ENSMUSG00000019982","false","interacts with","Myb (interacts with) Atp11a","0.0210491070085762"
"51036","97.31088803","interacts with","Ski (interacts with) Dtx1","ENSMUSG00000029050","false","interacts with","Ski (interacts with) Dtx1","0.0315769441099557"
"51037","135.53873463","interacts with","Phf8 (interacts with) Fn1","ENSMUSG00000041229","false","interacts with","Phf8 (interacts with) Fn1","0.0315767968988654"
"59229","57.04456783","interacts with","Vgll4 (interacts with) St5","ENSMUSG00000030315","false","interacts with","Vgll4 (interacts with) St5","0.021046491717036"
"59231","47.13459628","interacts with","Rela (interacts with) Slc16a10","ENSMUSG00000024927","false","interacts with","Rela (interacts with) Slc16a10","0.0210462338685182"
"51041","89.77445792","interacts with","Nrip1 (interacts with) Mfsd11","ENSMUSG00000048490","false","interacts with","Nrip1 (interacts with) Mfsd11","0.0315695428900881"
"59233","117.67485028","interacts with","Ovol2 (interacts with) Apoo","ENSMUSG00000037279","false","interacts with","Ovol2 (interacts with) Apoo","0.0210412906864564"
"51042","150.09829145","interacts with","Tulp1 (interacts with) Ndufv3","ENSMUSG00000037446","false","interacts with","Tulp1 (interacts with) Ndufv3","0.0315689412584744"
"59236","38.25155171","interacts with","Peg3 (interacts with) Fnd3c2","ENSMUSG00000002265","false","interacts with","Peg3 (interacts with) Fnd3c2","0.0210398647742204"
"59240","91.67655461","interacts with","Zfp422 (interacts with) Lats2","ENSMUSG00000059878","false","interacts with","Zfp422 (interacts with) Lats2","0.0210354423719173"
"59242","309.97833655","interacts with","Pparg (interacts with) Tulp1","ENSMUSG00000000440","false","interacts with","Pparg (interacts with) Tulp1","0.0210337433794407"
"59243","46.72784233","interacts with","Foxo3 (interacts with) Anxa6","ENSMUSG00000048756","false","interacts with","Foxo3 (interacts with) Anxa6","0.0210331884648887"
"51051","35.10148012","interacts with","Maged1 (interacts with) Ube2h","ENSMUSG00000025151","false","interacts with","Maged1 (interacts with) Ube2h","0.0315572377209634"
"59245","51.91903754","interacts with","Zfp24 (interacts with) Stx3","ENSMUSG00000051469","false","interacts with","Zfp24 (interacts with) Stx3","0.0210325518596765"
"59248","45.26275149","interacts with","Arid1b (interacts with) Inafm2","ENSMUSG00000069729","false","interacts with","Arid1b (interacts with) Inafm2","0.0210318319056573"
"51057","48.30965906","interacts with","Rb1 (interacts with) Clec2l","ENSMUSG00000022105","false","interacts with","Rb1 (interacts with) Clec2l","0.0315460607679956"
"59252","134.10129496","interacts with","Prmt2 (interacts with) Agpat3","ENSMUSG00000020230","false","interacts with","Prmt2 (interacts with) Agpat3","0.021030708378672"
"59253","141.55525058","interacts with","Vgll4 (interacts with) Map1lc3a","ENSMUSG00000030315","false","interacts with","Vgll4 (interacts with) Map1lc3a","0.0210304900736164"
"59254","22.92925251","interacts with","Srebf2 (interacts with) Tgfa","ENSMUSG00000022463","false","interacts with","Srebf2 (interacts with) Tgfa","0.0210304453637788"
"59256","29.619486","interacts with","Nrip1 (interacts with) Ube2h","ENSMUSG00000048490","false","interacts with","Nrip1 (interacts with) Ube2h","0.0210287163687982"
"59257","37.66029159","interacts with","Myb (interacts with) Zcchc14","ENSMUSG00000019982","false","interacts with","Myb (interacts with) Zcchc14","0.0210267862180107"
"59258","712.60352907","interacts with","Hes6 (interacts with) Creg1","ENSMUSG00000067071","false","interacts with","Hes6 (interacts with) Creg1","0.0210258217484507"
"59261","48.70453349","interacts with","Hcfc2 (interacts with) Pxmp4","ENSMUSG00000020246","false","interacts with","Hcfc2 (interacts with) Pxmp4","0.0210236477631841"
"59264","60.45041424","interacts with","Ankrd2 (interacts with) Sik1","ENSMUSG00000025172","false","interacts with","Ankrd2 (interacts with) Sik1","0.0210228774973294"
"51072","37.38835372","interacts with","Arid1b (interacts with) Eci1","ENSMUSG00000069729","false","interacts with","Arid1b (interacts with) Eci1","0.0315057530647962"
"59267","112.15892472","interacts with","Esx1 (interacts with) Arrb1","ENSMUSG00000023443","false","interacts with","Esx1 (interacts with) Arrb1","0.0210223914451315"
"59271","522.39070739","interacts with","Tsc22d1 (interacts with) Nid2","ENSMUSG00000022010","false","interacts with","Tsc22d1 (interacts with) Nid2","0.0210174351826297"
"59275","42.51970738","interacts with","Prmt2 (interacts with) Epas1","ENSMUSG00000020230","false","interacts with","Prmt2 (interacts with) Epas1","0.0210129872433998"
"59276","147.39647904","interacts with","Arrb1 (interacts with) Pomt2","ENSMUSG00000018909","false","interacts with","Arrb1 (interacts with) Pomt2","0.0210124329956088"
"51084","225.65549572","interacts with","Mllt3 (interacts with) Twsg1","ENSMUSG00000028496","false","interacts with","Mllt3 (interacts with) Twsg1","0.0314863459192422"
"51086","55.9924408","interacts with","Plagl2 (interacts with) Srxn1","ENSMUSG00000051413","false","interacts with","Plagl2 (interacts with) Srxn1","0.0314725120520006"
"59280","52.81278383","interacts with","Vgll4 (interacts with) Pcdh1","ENSMUSG00000030315","false","interacts with","Vgll4 (interacts with) Pcdh1","0.0210097254444739"
"51090","77.532733","interacts with","Hdac6 (interacts with) Pafah2","ENSMUSG00000031161","false","interacts with","Hdac6 (interacts with) Pafah2","0.0314583238037919"
"59284","84.86811547","interacts with","Tulp1 (interacts with) Slc6a2","ENSMUSG00000037446","false","interacts with","Tulp1 (interacts with) Slc6a2","0.021005539217102"
"51093","89.77445792","interacts with","Nrip1 (interacts with) Serpinb9b","ENSMUSG00000048490","false","interacts with","Nrip1 (interacts with) Serpinb9b","0.0314503908684869"
"59286","33.53747982","interacts with","Prmt2 (interacts with) Slc19a2","ENSMUSG00000020230","false","interacts with","Prmt2 (interacts with) Slc19a2","0.0210041889859999"
"51096","34.97323162","interacts with","Ovol2 (interacts with) Chdh","ENSMUSG00000037279","false","interacts with","Ovol2 (interacts with) Chdh","0.0314464568843842"
"59289","153.53794976","interacts with","Plagl2 (interacts with) Slc16a10","ENSMUSG00000051413","false","interacts with","Plagl2 (interacts with) Slc16a10","0.0210015762320806"
"59293","53.2014218","interacts with","Ovol2 (interacts with) Sik1","ENSMUSG00000037279","false","interacts with","Ovol2 (interacts with) Sik1","0.0210003300941855"
"59296","15.94545863","interacts with","Rap2c (interacts with) Prl2c5","ENSMUSG00000050029","false","interacts with","Rap2c (interacts with) Prl2c5","0.0209992790665753"
"59299","146.07224529","interacts with","Bcl9l (interacts with) Ncoa3","ENSMUSG00000063382","false","interacts with","Bcl9l (interacts with) Ncoa3","0.0209979506938839"
"51107","140.22570533","interacts with","Dtx1 (interacts with) Tut4","ENSMUSG00000029603","false","interacts with","Dtx1 (interacts with) Tut4","0.031426818426374"
"59300","256.46287352","interacts with","Zfx (interacts with) Prrc1","ENSMUSG00000079509","false","interacts with","Zfx (interacts with) Prrc1","0.020997749374234"
"59302","262.73771177","interacts with","Hes6 (interacts with) Prnp","ENSMUSG00000067071","false","interacts with","Hes6 (interacts with) Prnp","0.020997184831977"
"59306","21.82534269","interacts with","Gcm1 (interacts with) Slc35b3","ENSMUSG00000023333","false","interacts with","Gcm1 (interacts with) Slc35b3","0.0209944036202702"
"59308","27.76137457","interacts with","Mlxip (interacts with) Inafm2","ENSMUSG00000038342","false","interacts with","Mlxip (interacts with) Inafm2","0.0209936321375248"
"59309","128.64774414","interacts with","Cited4 (interacts with) Nipsnap2","ENSMUSG00000070803","false","interacts with","Cited4 (interacts with) Nipsnap2","0.0209933977128066"
"59310","103.64959285","interacts with","Mlxip (interacts with) Hcfc2","ENSMUSG00000038342","false","interacts with","Mlxip (interacts with) Hcfc2","0.0209929981261185"
"59311","35.85450371","interacts with","Foxo3 (interacts with) Prl2c5","ENSMUSG00000048756","false","interacts with","Foxo3 (interacts with) Prl2c5","0.0209928009282572"
"51120","188.06012662","interacts with","Maged1 (interacts with) Rab22a","ENSMUSG00000025151","false","interacts with","Maged1 (interacts with) Rab22a","0.0314000380710824"
"59316","28.09552217","interacts with","2700081O15Rik (interacts with) Fbxo25","ENSMUSG00000053080","false","interacts with","2700081O15Rik (interacts with) Fbxo25","0.0209860086828006"
"51125","89.77445792","interacts with","Nrip1 (interacts with) Vegfb","ENSMUSG00000048490","false","interacts with","Nrip1 (interacts with) Vegfb","0.0313930800514618"
"59319","28.05794712","interacts with","Nrip1 (interacts with) Slc26a2","ENSMUSG00000048490","false","interacts with","Nrip1 (interacts with) Slc26a2","0.0209834474175784"
"51128","105.68267288","interacts with","Mllt3 (interacts with) Lims2","ENSMUSG00000028496","false","interacts with","Mllt3 (interacts with) Lims2","0.0313921807920804"
"59320","32.03723564","interacts with","Bcl9l (interacts with) Slc35e3","ENSMUSG00000063382","false","interacts with","Bcl9l (interacts with) Slc35e3","0.0209830727647395"
"59324","25.95140699","interacts with","2700081O15Rik (interacts with) Lima1","ENSMUSG00000053080","false","interacts with","2700081O15Rik (interacts with) Lima1","0.0209794578792464"
"51135","36.16281439","interacts with","Esx1 (interacts with) Xylb","ENSMUSG00000023443","false","interacts with","Esx1 (interacts with) Xylb","0.031378474339574"
"59327","54.36318642","interacts with","Creg1 (interacts with) Tfrc","ENSMUSG00000040713","false","interacts with","Creg1 (interacts with) Tfrc","0.0209770516172559"
"59329","40.10387887","interacts with","Cenpb (interacts with) Slc19a2","ENSMUSG00000068267","false","interacts with","Cenpb (interacts with) Slc19a2","0.0209755729043498"
"59332","52.40994033","interacts with","Rb1 (interacts with) Prl3b1","ENSMUSG00000022105","false","interacts with","Rb1 (interacts with) Prl3b1","0.0209727228610503"
"51141","31.48089069","interacts with","Hcfc2 (interacts with) Stk40","ENSMUSG00000020246","false","interacts with","Hcfc2 (interacts with) Stk40","0.0313672068174656"
"59338","32.47077462","interacts with","Myb (interacts with) Plekhd1","ENSMUSG00000019982","false","interacts with","Myb (interacts with) Plekhd1","0.0209679683785924"
"51146","70.83532456","interacts with","Nrip1 (interacts with) Pja2","ENSMUSG00000048490","false","interacts with","Nrip1 (interacts with) Pja2","0.0313444782773449"
"51148","36.03665428","interacts with","Ski (interacts with) Nlrc3","ENSMUSG00000029050","false","interacts with","Ski (interacts with) Nlrc3","0.0313410219907312"
"51149","40.17224094","interacts with","Cavin1 (interacts with) Nlrc3","ENSMUSG00000004044","false","interacts with","Cavin1 (interacts with) Nlrc3","0.0313387267271433"
"59342","36.6723459","interacts with","Ctr9 (interacts with) Ergic1","ENSMUSG00000005609","false","interacts with","Ctr9 (interacts with) Ergic1","0.0209656963998356"
"59345","44.30718029","interacts with","Cdk5 (interacts with) Prex1","ENSMUSG00000028969","false","interacts with","Cdk5 (interacts with) Prex1","0.0209620141690959"
"59346","54.53653985","interacts with","Arrb1 (interacts with) Anxa6","ENSMUSG00000018909","false","interacts with","Arrb1 (interacts with) Anxa6","0.0209605229001173"
"51166","34.74635052","interacts with","Mllt3 (interacts with) Alad","ENSMUSG00000028496","false","interacts with","Mllt3 (interacts with) Alad","0.0312953350913414"
"59359","120.29776521","interacts with","Zfx (interacts with) Mllt3","ENSMUSG00000079509","false","interacts with","Zfx (interacts with) Mllt3","0.0209527653091778"
"51167","76.41484201","interacts with","Foxo3 (interacts with) Clec2l","ENSMUSG00000048756","false","interacts with","Foxo3 (interacts with) Clec2l","0.0312952707126085"
"59361","79.01817608","interacts with","Tob2 (interacts with) Sesn1","ENSMUSG00000048546","false","interacts with","Tob2 (interacts with) Sesn1","0.0209513145489897"
"59362","20.36405753","interacts with","Srebf2 (interacts with) Dnajb2","ENSMUSG00000022463","false","interacts with","Srebf2 (interacts with) Dnajb2","0.0209495349056988"
"59363","78.34233696","interacts with","Rb1 (interacts with) Inppl1","ENSMUSG00000022105","false","interacts with","Rb1 (interacts with) Inppl1","0.0209470682730313"
"59364","37.04772334","interacts with","Mllt3 (interacts with) Anxa6","ENSMUSG00000028496","false","interacts with","Mllt3 (interacts with) Anxa6","0.0209456696350796"
"59365","82.16317598","interacts with","Nsd1 (interacts with) Tacc2","ENSMUSG00000021488","false","interacts with","Nsd1 (interacts with) Tacc2","0.0209449087655065"
"59366","43.81503271","interacts with","Vgll4 (interacts with) Tmed3","ENSMUSG00000030315","false","interacts with","Vgll4 (interacts with) Tmed3","0.020943918702022"
"59367","52.03915658","interacts with","Pou2f3 (interacts with) Lamc1","ENSMUSG00000032015","false","interacts with","Pou2f3 (interacts with) Lamc1","0.0209437692846267"
"51180","25.94335495","interacts with","Fam129b (interacts with) Cln8","ENSMUSG00000026796","false","interacts with","Fam129b (interacts with) Cln8","0.0312643021650031"
"59373","65.62585309","interacts with","Fam129b (interacts with) Stx17","ENSMUSG00000026796","false","interacts with","Fam129b (interacts with) Stx17","0.0209409236966769"
"59374","22.85167531","interacts with","Apbb1 (interacts with) Btg2","ENSMUSG00000037032","false","interacts with","Apbb1 (interacts with) Btg2","0.0209404214614354"
"51183","130.7671052","interacts with","Hcfc2 (interacts with) Mllt3","ENSMUSG00000020246","false","interacts with","Hcfc2 (interacts with) Mllt3","0.0312533994635019"
"59375","60.42001989","interacts with","Foxo3 (interacts with) Inppl1","ENSMUSG00000048756","false","interacts with","Foxo3 (interacts with) Inppl1","0.0209397452778954"
"51185","61.27043478","interacts with","Tulp1 (interacts with) Postn","ENSMUSG00000037446","false","interacts with","Tulp1 (interacts with) Postn","0.0312507589729707"
"59382","211.46722978","interacts with","Hif1an (interacts with) Insig1","ENSMUSG00000036450","false","interacts with","Hif1an (interacts with) Insig1","0.0209351544091481"
"59384","407.86975411","interacts with","Pparg (interacts with) Mfge8","ENSMUSG00000000440","false","interacts with","Pparg (interacts with) Mfge8","0.0209339443761714"
"59387","44.75606367","interacts with","Creg1 (interacts with) Ly6g6g","ENSMUSG00000040713","false","interacts with","Creg1 (interacts with) Ly6g6g","0.0209312644111761"
"59389","29.44498678","interacts with","Rap2c (interacts with) Eva1a","ENSMUSG00000050029","false","interacts with","Rap2c (interacts with) Eva1a","0.0209295729073389"
"59391","30.12579372","interacts with","Cdip1 (interacts with) Tgfa","ENSMUSG00000004071","false","interacts with","Cdip1 (interacts with) Tgfa","0.0209281276938023"
"51200","205.84214431","interacts with","Prmt2 (interacts with) Samd14","ENSMUSG00000020230","false","interacts with","Prmt2 (interacts with) Samd14","0.0312082781100747"
"59396","58.23542176","interacts with","Hcfc2 (interacts with) Abi2","ENSMUSG00000020246","false","interacts with","Hcfc2 (interacts with) Abi2","0.0209249592530176"
"59397","188.06012662","interacts with","Maged1 (interacts with) Samd14","ENSMUSG00000025151","false","interacts with","Maged1 (interacts with) Samd14","0.0209247652308666"
"51208","34.97323162","interacts with","Ovol2 (interacts with) Clec2l","ENSMUSG00000037279","false","interacts with","Ovol2 (interacts with) Clec2l","0.031196499196279"
"59400","51.787507","interacts with","Zfp422 (interacts with) Afap1l2","ENSMUSG00000059878","false","interacts with","Zfp422 (interacts with) Afap1l2","0.0209234343868514"
"51209","36.16281439","interacts with","Esx1 (interacts with) Slc5a6","ENSMUSG00000023443","false","interacts with","Esx1 (interacts with) Slc5a6","0.0311954466543303"
"51211","41.81044398","interacts with","Cenpb (interacts with) Dpysl2","ENSMUSG00000068267","false","interacts with","Cenpb (interacts with) Dpysl2","0.0311937187072504"
"59407","70.61086377","interacts with","Vgll4 (interacts with) Slc16a10","ENSMUSG00000030315","false","interacts with","Vgll4 (interacts with) Slc16a10","0.0209214069352495"
"51217","43.67867303","interacts with","Nsd1 (interacts with) Eml4","ENSMUSG00000021488","false","interacts with","Nsd1 (interacts with) Eml4","0.0311746962297053"
"59412","27.52389633","interacts with","Hcfc2 (interacts with) Lima1","ENSMUSG00000020246","false","interacts with","Hcfc2 (interacts with) Lima1","0.0209156819144897"
"59413","67.68329658","interacts with","Tulp1 (interacts with) Ppl","ENSMUSG00000037446","false","interacts with","Tulp1 (interacts with) Ppl","0.0209150347338667"
"59414","64.26094181","interacts with","Rb1 (interacts with) Ergic1","ENSMUSG00000022105","false","interacts with","Rb1 (interacts with) Ergic1","0.0209147183576204"
"59416","43.51354375","interacts with","Bcl9l (interacts with) Vangl1","ENSMUSG00000063382","false","interacts with","Bcl9l (interacts with) Vangl1","0.0209136484847505"
"51225","36.76085368","interacts with","Vgll4 (interacts with) Cyp17a1","ENSMUSG00000030315","false","interacts with","Vgll4 (interacts with) Cyp17a1","0.0311671914443209"
"59418","48.46553666","interacts with","Zbtb7b (interacts with) Rbp1","ENSMUSG00000028042","false","interacts with","Zbtb7b (interacts with) Rbp1","0.0209125169322305"
"59419","41.37333197","interacts with","Ankrd2 (interacts with) Anxa6","ENSMUSG00000025172","false","interacts with","Ankrd2 (interacts with) Anxa6","0.0209120092161545"
"51228","21.82534269","interacts with","Gcm1 (interacts with) Ceacam3","ENSMUSG00000023333","false","interacts with","Gcm1 (interacts with) Ceacam3","0.0311607829601986"
"59420","39.70090267","interacts with","Cavin1 (interacts with) Slc35b3","ENSMUSG00000004044","false","interacts with","Cavin1 (interacts with) Slc35b3","0.0209114841614137"
"59423","30.5897703","interacts with","Myb (interacts with) Ube2h","ENSMUSG00000019982","false","interacts with","Myb (interacts with) Ube2h","0.020910050814435"
"59426","193.88547267","interacts with","Prnp (interacts with) Hsd17b4","ENSMUSG00000079037","false","interacts with","Prnp (interacts with) Hsd17b4","0.0209092590040244"
"51235","156.23735342","interacts with","Hif1an (interacts with) Slc22a5","ENSMUSG00000036450","false","interacts with","Hif1an (interacts with) Slc22a5","0.0311443881749616"
"59427","34.55528867","interacts with","Elf1 (interacts with) Eml4","ENSMUSG00000036461","false","interacts with","Elf1 (interacts with) Eml4","0.0209077946600228"
"59428","21.07604136","interacts with","Yap1 (interacts with) Prl3b1","ENSMUSG00000053110","false","interacts with","Yap1 (interacts with) Prl3b1","0.0209074103275172"
