"SUID","automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"7952","0.178","0.0","0.914","0.9","2.0","0.0","0","0.0","interacts with","F2rl2 (interacts with) Tbxa2r","0","10090.ENSMUSP00000022182","10090.ENSMUSP00000100962","0","false","interacts with","F2rl2 (interacts with) Tbxa2r"
"7951","0.783","0.0","0.927","0.9","3.10714286","0.197","0","0.825","interacts with","F2rl2 (interacts with) F2rl3","0","10090.ENSMUSP00000022182","10090.ENSMUSP00000054426","0","false","interacts with","F2rl2 (interacts with) F2rl3"
"9926","0.448","0.0","0.78","0.72","938.60627409","0.199","0","0.853","interacts with","Gna12 (interacts with) Gnas","0","10090.ENSMUSP00000000153","10090.ENSMUSP00000079341","0","false","interacts with","Gna12 (interacts with) Gnas"
"7975","0.274","0.0","0.924","0.9","150.19895328","0.0","0","0.0","interacts with","F2rl3 (interacts with) Gna12","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000000153","0","false","interacts with","F2rl3 (interacts with) Gna12"
"9925","0.098","0.0","0.827","0.8","281.76998983","0.121","0","0.0","interacts with","Gna12 (interacts with) S1pr3","0","10090.ENSMUSP00000000153","10090.ENSMUSP00000085293","0","false","interacts with","Gna12 (interacts with) S1pr3"
"7974","0.0","0.0","0.9","0.9","40.99598902","0.0","0","0.0","interacts with","F2rl3 (interacts with) Gcgr","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000026119","0","false","interacts with","F2rl3 (interacts with) Gcgr"
"9924","0.328","0.0","0.871","0.8","281.76998983","0.121","0","0.0","interacts with","Gna12 (interacts with) S1pr2","0","10090.ENSMUSP00000000153","10090.ENSMUSP00000053394","0","false","interacts with","Gna12 (interacts with) S1pr2"
"7973","0.0","0.0","0.9","0.9","137.62707902","0.0","0","0.0","interacts with","F2rl3 (interacts with) Pik3r3","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000030464","0","false","interacts with","F2rl3 (interacts with) Pik3r3"
"9923","0.143","0.078","0.914","0.9","561.30481709","0.0","0","0.0","interacts with","Gna12 (interacts with) Plxnb1","0","10090.ENSMUSP00000000153","10090.ENSMUSP00000071966","0","false","interacts with","Gna12 (interacts with) Plxnb1"
"7809","0.099","0.0","0.921","0.9","433.51572872","0.197","0","0.0","interacts with","Arhgap23 (interacts with) Rhoc","0","10090.ENSMUSP00000112999","10090.ENSMUSP00000002303","0","false","interacts with","Arhgap23 (interacts with) Rhoc"
"7972","0.0","0.0","0.9","0.9","19.6","0.0","0","0.0","interacts with","F2rl3 (interacts with) Lpar3","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000037712","0","false","interacts with","F2rl3 (interacts with) Lpar3"
"9922","0.049","0.0","0.916","0.9","152.74549172","0.196","0","0.0","interacts with","Gna12 (interacts with) Tbxa2r","0","10090.ENSMUSP00000000153","10090.ENSMUSP00000100962","0","false","interacts with","Gna12 (interacts with) Tbxa2r"
"7971","0.0","0.0","0.9","0.9","4.4","0.0","0","0.739","interacts with","F2rl3 (interacts with) Lpar6","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000042327","0","false","interacts with","F2rl3 (interacts with) Lpar6"
"9921","0.115","0.061","0.927","0.9","2311.9603826","0.23","0","0.0","interacts with","Gna12 (interacts with) Rhoc","0","10090.ENSMUSP00000000153","10090.ENSMUSP00000002303","0","false","interacts with","Gna12 (interacts with) Rhoc"
"7808","0.888","0.0","0.888","0.0","402.0","0.0","0","0.0","interacts with","Arhgap23 (interacts with) Ccdc51","0","10090.ENSMUSP00000112999","10090.ENSMUSP00000026735","0","false","interacts with","Arhgap23 (interacts with) Ccdc51"
"7970","0.0","0.0","0.9","0.9","2.4","0.0","0","0.713","interacts with","F2rl3 (interacts with) Lpar4","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000053986","0","false","interacts with","F2rl3 (interacts with) Lpar4"
"7807","0.0","0.0","0.916","0.9","126.19025974","0.197","0","0.0","interacts with","Arhgap23 (interacts with) Rhoj","0","10090.ENSMUSP00000112999","10090.ENSMUSP00000059498","0","false","interacts with","Arhgap23 (interacts with) Rhoj"
"7969","0.0","0.0","0.6","0.6","86.09681597","0.0","0","0.0","interacts with","F2rl3 (interacts with) Gnas","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000079341","0","false","interacts with","F2rl3 (interacts with) Gnas"
"7968","0.0","0.0","0.9","0.9","44.15121218","0.0","0","0.0","interacts with","F2rl3 (interacts with) Gm28040","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000138922","0","false","interacts with","F2rl3 (interacts with) Gm28040"
"10044","0.171","0.069","0.673","0.6","569.45098235","0.066","0","0.0","interacts with","Gnai1 (interacts with) Pik3r3","0","10090.ENSMUSP00000074259","10090.ENSMUSP00000030464","0","false","interacts with","Gnai1 (interacts with) Pik3r3"
"7967","0.0","0.0","0.9","0.9","23.83622212","0.0","0","0.677","interacts with","F2rl3 (interacts with) Gpr4","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000061243","0","false","interacts with","F2rl3 (interacts with) Gpr4"
"10851","0.371","0.0","0.57","0.0","364.66825397","0.345","0","0.0","interacts with","Acta1 (interacts with) Mkl2","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000009713","0","false","interacts with","Acta1 (interacts with) Mkl2"
"7805","0.074","0.0","0.919","0.9","235.29401154","0.197","0","0.0","interacts with","Arhgap23 (interacts with) Rhog","0","10090.ENSMUSP00000112999","10090.ENSMUSP00000095832","0","false","interacts with","Arhgap23 (interacts with) Rhog"
"4773","0.623","0.0","0.623","0.0","402.0","0.0","0","0.0","interacts with","Oxsr1 (interacts with) Xylb","0","10090.ENSMUSP00000042155","10090.ENSMUSP00000047254","0","false","interacts with","Oxsr1 (interacts with) Xylb"
"7965","0.0","0.0","0.9","0.9","74.83805359","0.0","0","0.0","interacts with","F2rl3 (interacts with) Kalrn","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000110611","0","false","interacts with","F2rl3 (interacts with) Kalrn"
"10041","0.0","0.0","0.916","0.9","99.04839264","0.196","0","0.0","interacts with","Gnai1 (interacts with) Lpar3","0","10090.ENSMUSP00000074259","10090.ENSMUSP00000037712","0","false","interacts with","Gnai1 (interacts with) Lpar3"
"10850","0.587","0.061","0.662","0.0","203.91741994","0.197","0","0.0","interacts with","Acta1 (interacts with) Smtn","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000020721","0","false","interacts with","Acta1 (interacts with) Smtn"
"7804","0.586","0.06","0.594","0.0","5.0","0.0","0","0.0","interacts with","Arhgap23 (interacts with) Fgd4","0","10090.ENSMUSP00000112999","10090.ENSMUSP00000125174","0","false","interacts with","Arhgap23 (interacts with) Fgd4"
"7964","0.128","0.069","0.911","0.9","3.10714286","0.0","0","0.0","interacts with","F2rl3 (interacts with) Tbxa2r","0","10090.ENSMUSP00000054426","10090.ENSMUSP00000100962","0","false","interacts with","F2rl3 (interacts with) Tbxa2r"
"10040","0.0","0.0","0.912","0.9","141.14140386","0.159","0","0.0","interacts with","Gnai1 (interacts with) S1pr1","0","10090.ENSMUSP00000074259","10090.ENSMUSP00000050897","0","false","interacts with","Gnai1 (interacts with) S1pr1"
"7792","0.131","0.069","0.923","0.9","424.37287157","0.165","0","0.0","interacts with","Arhgap28 (interacts with) Rhoc","0","10090.ENSMUSP00000024840","10090.ENSMUSP00000002303","0","false","interacts with","Arhgap28 (interacts with) Rhoc"
"10849","0.568","0.062","0.666","0.0","50.03513861","0.242","0","0.0","interacts with","Acta1 (interacts with) Mylk","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000023538","0","false","interacts with","Acta1 (interacts with) Mylk"
"10039","0.144","0.0","0.847","0.8","402.0","0.179","0","0.0","interacts with","Gnai1 (interacts with) Rasd1","0","10090.ENSMUSP00000074259","10090.ENSMUSP00000051959","0","false","interacts with","Gnai1 (interacts with) Rasd1"
"5306","0.062","0.06","0.623","0.0","402.0","0.607","0","0.0","interacts with","Fabp3 (interacts with) Tagln","0","10090.ENSMUSP00000070709","10090.ENSMUSP00000034590","0","false","interacts with","Fabp3 (interacts with) Tagln"
"10038","0.0","0.053","0.909","0.9","114.48839068","0.124","0","0.0","interacts with","Gnai1 (interacts with) S1pr2","0","10090.ENSMUSP00000074259","10090.ENSMUSP00000053394","0","false","interacts with","Gnai1 (interacts with) S1pr2"
"7791","0.0","0.062","0.749","0.0","139.66666667","0.744","0","0.0","interacts with","Arhgap28 (interacts with) Tns3","0","10090.ENSMUSP00000024840","10090.ENSMUSP00000020695","0","false","interacts with","Arhgap28 (interacts with) Tns3"
"7790","0.566","0.107","0.597","0.0","32.0","0.0","0","0.0","interacts with","Arhgap28 (interacts with) Arhgap29","0","10090.ENSMUSP00000024840","10090.ENSMUSP00000044624","0","false","interacts with","Arhgap28 (interacts with) Arhgap29"
"10035","0.576","0.076","0.606","0.54","85.30665871","0.094","0","0.893","interacts with","Gnai1 (interacts with) Gnas","0","10090.ENSMUSP00000074259","10090.ENSMUSP00000079341","0","false","interacts with","Gnai1 (interacts with) Gnas"
"5788","0.552","0.0","0.552","0.0","402.0","0.0","0","0.0","interacts with","Creld1 (interacts with) Tbx20","0","10090.ENSMUSP00000032422","10090.ENSMUSP00000052591","0","false","interacts with","Creld1 (interacts with) Tbx20"
"7789","0.0","0.062","0.749","0.0","139.66666667","0.744","0","0.0","interacts with","Arhgap28 (interacts with) Tns1","0","10090.ENSMUSP00000024840","10090.ENSMUSP00000127715","0","false","interacts with","Arhgap28 (interacts with) Tns1"
"10032","0.0","0.0","0.8","0.8","129.63465954","0.0","0","0.0","interacts with","Gnai1 (interacts with) Pik3r6","0","10090.ENSMUSP00000074259","10090.ENSMUSP00000099673","0","false","interacts with","Gnai1 (interacts with) Pik3r6"
"7788","0.085","0.062","0.761","0.0","139.66666667","0.744","0","0.0","interacts with","Arhgap28 (interacts with) Tenc1","0","10090.ENSMUSP00000024840","10090.ENSMUSP00000041087","0","false","interacts with","Arhgap28 (interacts with) Tenc1"
"10845","0.059","0.0","0.551","0.0","103.72621888","0.543","0","0.0","interacts with","Acta1 (interacts with) Phactr2","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000101185","0","false","interacts with","Acta1 (interacts with) Phactr2"
"10031","0.066","0.0","0.911","0.9","114.48839068","0.124","0","0.0","interacts with","Gnai1 (interacts with) S1pr3","0","10090.ENSMUSP00000074259","10090.ENSMUSP00000085293","0","false","interacts with","Gnai1 (interacts with) S1pr3"
"7787","0.076","0.0","0.908","0.9","225.57972583","0.093","0","0.0","interacts with","Arhgap28 (interacts with) Rhog","0","10090.ENSMUSP00000024840","10090.ENSMUSP00000095832","0","false","interacts with","Arhgap28 (interacts with) Rhog"
"7786","0.082","0.079","0.913","0.9","117.0474026","0.093","0","0.0","interacts with","Arhgap28 (interacts with) Rhoj","0","10090.ENSMUSP00000024840","10090.ENSMUSP00000059498","0","false","interacts with","Arhgap28 (interacts with) Rhoj"
"10029","0.168","0.06","0.715","0.6","274.19653648","0.197","0","0.0","interacts with","Gnas (interacts with) Npr1","0","10090.ENSMUSP00000079341","10090.ENSMUSP00000029540","0","false","interacts with","Gnas (interacts with) Npr1"
"7785","0.283","0.08","0.937","0.9","610.98778008","0.159","0","0.0","interacts with","Arhgap29 (interacts with) Rhoc","0","10090.ENSMUSP00000044624","10090.ENSMUSP00000002303","0","false","interacts with","Arhgap29 (interacts with) Rhoc"
"10028","0.0","0.0","0.652","0.6","209.15314659","0.167","0","0.0","interacts with","Gnas (interacts with) Lpar3","0","10090.ENSMUSP00000079341","10090.ENSMUSP00000037712","0","false","interacts with","Gnas (interacts with) Lpar3"
"10843","0.058","0.0","0.635","0.0","103.72621888","0.629","0","0.0","interacts with","Acta1 (interacts with) Mtss1l","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000050211","0","false","interacts with","Acta1 (interacts with) Mtss1l"
"7784","0.483","0.063","0.578","0.0","356.54828984","0.197","0","0.0","interacts with","Arhgap29 (interacts with) Ptpn13","0","10090.ENSMUSP00000044624","10090.ENSMUSP00000048119","0","false","interacts with","Arhgap29 (interacts with) Ptpn13"
"10027","0.663","0.0","0.663","0.0","800.0","0.0","0","0.0","interacts with","Gnas (interacts with) Metrnl","0","10090.ENSMUSP00000079341","10090.ENSMUSP00000038126","0","false","interacts with","Gnas (interacts with) Metrnl"
"4771","0.086","0.062","0.906","0.9","402.0","0.0","0","0.0","interacts with","Paip1 (interacts with) Zcchc11","0","10090.ENSMUSP00000026520","10090.ENSMUSP00000095538","0","false","interacts with","Paip1 (interacts with) Zcchc11"
"10842","0.526","0.08","0.676","0.0","132.05609917","0.316","0","0.0","interacts with","Acta1 (interacts with) Myl9","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000085913","0","false","interacts with","Acta1 (interacts with) Myl9"
"7783","0.905","0.081","0.912","0.0","402.0","0.07","0","0.0","interacts with","Arhgap29 (interacts with) Rasip1","0","10090.ENSMUSP00000044624","10090.ENSMUSP00000062429","0","false","interacts with","Arhgap29 (interacts with) Rasip1"
"10025","0.0","0.0","0.6","0.6","142.87357423","0.0","0","0.0","interacts with","Gnas (interacts with) Lpar6","0","10090.ENSMUSP00000079341","10090.ENSMUSP00000042327","0","false","interacts with","Gnas (interacts with) Lpar6"
"7782","0.091","0.0","0.916","0.9","314.92828152","0.159","0","0.0","interacts with","Arhgap29 (interacts with) Rhog","0","10090.ENSMUSP00000044624","10090.ENSMUSP00000095832","0","false","interacts with","Arhgap29 (interacts with) Rhog"
"7688","0.366","0.063","0.802","0.0","355.7484016","0.694","0","0.0","interacts with","Parvb (interacts with) Tgfb1i1","0","10090.ENSMUSP00000023072","10090.ENSMUSP00000068529","0","false","interacts with","Parvb (interacts with) Tgfb1i1"
"7781","0.091","0.106","0.922","0.9","178.0988949","0.159","0","0.0","interacts with","Arhgap29 (interacts with) Rhoj","0","10090.ENSMUSP00000044624","10090.ENSMUSP00000059498","0","false","interacts with","Arhgap29 (interacts with) Rhoj"
"10023","0.042","0.0","0.6","0.6","90.34040572","0.0","0","0.0","interacts with","Gnas (interacts with) Lpar4","0","10090.ENSMUSP00000079341","10090.ENSMUSP00000053986","0","false","interacts with","Gnas (interacts with) Lpar4"
"10022","0.0","0.0","0.903","0.9","65.44882678","0.072","0","0.0","interacts with","Gnas (interacts with) Gpr20","0","10090.ENSMUSP00000079341","10090.ENSMUSP00000063910","0","false","interacts with","Gnas (interacts with) Gpr20"
"7779","0.137","0.0","0.91","0.9","218.25786436","0.046","0","0.0","interacts with","Arhgap31 (interacts with) Rhoc","0","10090.ENSMUSP00000023487","10090.ENSMUSP00000002303","0","false","interacts with","Arhgap31 (interacts with) Rhoc"
"7778","0.0","0.086","0.905","0.9","64.59512987","0.046","0","0.0","interacts with","Arhgap31 (interacts with) Rhoj","0","10090.ENSMUSP00000023487","10090.ENSMUSP00000059498","0","false","interacts with","Arhgap31 (interacts with) Rhoj"
"10839","0.423","0.071","0.734","0.0","69.95031311","0.544","0","0.0","interacts with","Acta1 (interacts with) Myh10","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000099671","0","false","interacts with","Acta1 (interacts with) Myh10"
"7777","0.214","0.061","0.92","0.9","119.14700577","0.046","0","0.0","interacts with","Arhgap31 (interacts with) Rhog","0","10090.ENSMUSP00000023487","10090.ENSMUSP00000095832","0","false","interacts with","Arhgap31 (interacts with) Rhog"
"10838","0.721","0.082","0.788","0.0","136.63700829","0.238","0","0.0","interacts with","Acta1 (interacts with) Tagln","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000034590","0","false","interacts with","Acta1 (interacts with) Tagln"
"7776","0.091","0.0","0.915","0.9","345.12155651","0.14","0","0.0","interacts with","Arhgap32 (interacts with) Rhoc","0","10090.ENSMUSP00000133898","10090.ENSMUSP00000002303","0","false","interacts with","Arhgap32 (interacts with) Rhoc"
"10837","0.403","0.066","0.796","0.0","65.89399788","0.665","0","0.0","interacts with","Acta1 (interacts with) Lmod1","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000061597","0","false","interacts with","Acta1 (interacts with) Lmod1"
"7774","0.579","0.0","0.579","0.0","530.7083905","0.0","0","0.0","interacts with","Arhgap32 (interacts with) Mecp2","0","10090.ENSMUSP00000133898","10090.ENSMUSP00000033770","0","false","interacts with","Arhgap32 (interacts with) Mecp2"
"10836","0.169","0.0","0.826","0.0","723.71161091","0.8","0","0.0","interacts with","Acta1 (interacts with) Fmnl3","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000085566","0","false","interacts with","Acta1 (interacts with) Fmnl3"
"7773","0.095","0.0","0.914","0.9","191.55682621","0.135","0","0.0","interacts with","Arhgap32 (interacts with) Rhoj","0","10090.ENSMUSP00000133898","10090.ENSMUSP00000059498","0","false","interacts with","Arhgap32 (interacts with) Rhoj"
"10013","0.0","0.0","0.9","0.9","65.44882678","0.0","0","0.0","interacts with","Gnas (interacts with) Ramp2","0","10090.ENSMUSP00000079341","10090.ENSMUSP00000122072","0","false","interacts with","Gnas (interacts with) Ramp2"
"7772","0.192","0.0","0.924","0.9","306.02685596","0.135","0","0.0","interacts with","Arhgap32 (interacts with) Rhog","0","10090.ENSMUSP00000133898","10090.ENSMUSP00000095832","0","false","interacts with","Arhgap32 (interacts with) Rhog"
"10835","0.76","0.071","0.843","0.0","102.61910246","0.355","0","0.0","interacts with","Acta1 (interacts with) Myh11","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000087756","0","false","interacts with","Acta1 (interacts with) Myh11"
"10834","0.109","0.0","0.854","0.0","103.72621888","0.843","0","0.0","interacts with","Acta1 (interacts with) Mtss1","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000079239","0","false","interacts with","Acta1 (interacts with) Mtss1"
"7767","0.585","0.06","0.723","0.0","172.62951121","0.346","0","0.0","interacts with","Arhgap35 (interacts with) Rnd2","0","10090.ENSMUSP00000075242","10090.ENSMUSP00000001347","0","false","interacts with","Arhgap35 (interacts with) Rnd2"
"7766","0.661","0.0","0.99","0.9","198.41046231","0.732","0","0.0","interacts with","Arhgap35 (interacts with) Rhoc","0","10090.ENSMUSP00000075242","10090.ENSMUSP00000002303","0","false","interacts with","Arhgap35 (interacts with) Rhoc"
"10833","0.335","0.053","0.872","0.0","900.10905005","0.814","0","0.0","interacts with","Acta1 (interacts with) Calm1","0","10090.ENSMUSP00000034453","10090.ENSMUSP00000105709","0","false","interacts with","Acta1 (interacts with) Calm1"
"7765","0.799","0.0","0.863","0.0","162.9079259","0.346","0","0.0","interacts with","Arhgap35 (interacts with) Rnd3","0","10090.ENSMUSP00000075242","10090.ENSMUSP00000017288","0","false","interacts with","Arhgap35 (interacts with) Rnd3"
"7764","0.673","0.062","0.696","0.0","194.7089681","0.088","0","0.0","interacts with","Arhgap35 (interacts with) Rock2","0","10090.ENSMUSP00000075242","10090.ENSMUSP00000020904","0","false","interacts with","Arhgap35 (interacts with) Rock2"
"10064","0.673","0.05","0.678","0.0","402.0","0.048","0","0.0","interacts with","Pde5a (interacts with) Pkdcc","0","10090.ENSMUSP00000069011","10090.ENSMUSP00000129238","0","false","interacts with","Pde5a (interacts with) Pkdcc"
"7762","0.262","0.0","0.947","0.9","146.03546229","0.346","0","0.0","interacts with","Arhgap35 (interacts with) Rhoj","0","10090.ENSMUSP00000075242","10090.ENSMUSP00000059498","0","false","interacts with","Arhgap35 (interacts with) Rhoj"
"7761","0.626","0.06","0.633","0.0","13.13717949","0.0","0","0.0","interacts with","Arhgap35 (interacts with) Rtkn","0","10090.ENSMUSP00000075242","10090.ENSMUSP00000065571","0","false","interacts with","Arhgap35 (interacts with) Rtkn"
"10566","0.403","0.0","0.592","0.0","351.22527473","0.345","0","0.0","interacts with","Acta2 (interacts with) Mkl2","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000009713","0","false","interacts with","Acta2 (interacts with) Mkl2"
"7760","0.504","0.094","0.955","0.9","45.66353808","0.12","0","0.0","interacts with","Arhgap35 (interacts with) Plxnb1","0","10090.ENSMUSP00000075242","10090.ENSMUSP00000071966","0","false","interacts with","Arhgap35 (interacts with) Plxnb1"
"10565","0.474","0.096","0.585","0.0","266.99081159","0.197","0","0.0","interacts with","Acta2 (interacts with) Csrp2","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000020403","0","false","interacts with","Acta2 (interacts with) Csrp2"
"10564","0.629","0.123","0.716","0.0","171.89847381","0.197","0","0.0","interacts with","Acta2 (interacts with) Smtn","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000020721","0","false","interacts with","Acta2 (interacts with) Smtn"
"7757","0.434","0.0","0.959","0.9","242.38450194","0.346","0","0.0","interacts with","Arhgap35 (interacts with) Rhog","0","10090.ENSMUSP00000075242","10090.ENSMUSP00000095832","0","false","interacts with","Arhgap35 (interacts with) Rhog"
"10563","0.0","0.079","0.905","0.9","242.2569942","0.059","0","0.0","interacts with","Acta2 (interacts with) Sorbs3","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000022682","0","false","interacts with","Acta2 (interacts with) Sorbs3"
"7748","0.061","0.0","0.918","0.9","218.25786436","0.197","0","0.0","interacts with","Arhgap4 (interacts with) Rhoc","0","10090.ENSMUSP00000067477","10090.ENSMUSP00000002303","0","false","interacts with","Arhgap4 (interacts with) Rhoc"
"10562","0.571","0.147","0.968","0.9","59.89855592","0.242","0","0.0","interacts with","Acta2 (interacts with) Mylk","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000023538","0","false","interacts with","Acta2 (interacts with) Mylk"
"7747","0.0","0.0","0.916","0.9","64.59512987","0.197","0","0.0","interacts with","Arhgap4 (interacts with) Rhoj","0","10090.ENSMUSP00000067477","10090.ENSMUSP00000059498","0","false","interacts with","Arhgap4 (interacts with) Rhoj"
"7745","0.059","0.062","0.919","0.9","119.14700577","0.197","0","0.0","interacts with","Arhgap4 (interacts with) Rhog","0","10090.ENSMUSP00000067477","10090.ENSMUSP00000095832","0","false","interacts with","Arhgap4 (interacts with) Rhog"
"7744","0.074","0.06","0.91","0.9","199.68354978","0.094","0","0.0","interacts with","Arhgap42 (interacts with) Rhoc","0","10090.ENSMUSP00000091419","10090.ENSMUSP00000002303","0","false","interacts with","Arhgap42 (interacts with) Rhoc"
"10558","0.088","0.062","0.714","0.0","756.14465529","0.693","0","0.0","interacts with","Acta2 (interacts with) Fscn1","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000031565","0","false","interacts with","Acta2 (interacts with) Fscn1"
"7743","0.543","0.061","0.553","0.0","28.71771921","0.0","0","0.0","interacts with","Arhgap42 (interacts with) Arhgef5","0","10090.ENSMUSP00000091419","10090.ENSMUSP00000031750","0","false","interacts with","Arhgap42 (interacts with) Arhgef5"
"7742","0.0","0.0","0.903","0.9","59.44963925","0.072","0","0.0","interacts with","Arhgap42 (interacts with) Rhoj","0","10090.ENSMUSP00000091419","10090.ENSMUSP00000059498","0","false","interacts with","Arhgap42 (interacts with) Rhoj"
"10556","0.74","0.618","0.918","0.0","115.95359942","0.238","0","0.0","interacts with","Acta2 (interacts with) Tagln","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000034590","0","false","interacts with","Acta2 (interacts with) Tagln"
"7741","0.586","0.062","0.595","0.0","5.36764706","0.0","0","0.0","interacts with","Arhgap42 (interacts with) Fgd4","0","10090.ENSMUSP00000091419","10090.ENSMUSP00000125174","0","false","interacts with","Arhgap42 (interacts with) Fgd4"
"7740","0.0","0.049","0.904","0.9","113.51673882","0.072","0","0.0","interacts with","Arhgap42 (interacts with) Rhog","0","10090.ENSMUSP00000091419","10090.ENSMUSP00000095832","0","false","interacts with","Arhgap42 (interacts with) Rhog"
"7732","0.077","0.0","0.911","0.9","218.25786436","0.121","0","0.0","interacts with","Arhgef10l (interacts with) Rhoc","0","10090.ENSMUSP00000040531","10090.ENSMUSP00000002303","0","false","interacts with","Arhgef10l (interacts with) Rhoc"
"10554","0.154","0.09","0.94","0.9","206.61593997","0.316","0","0.0","interacts with","Acta2 (interacts with) Myl12b","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000042364","0","false","interacts with","Acta2 (interacts with) Myl12b"
"7731","0.077","0.0","0.911","0.9","64.59512987","0.121","0","0.0","interacts with","Arhgef10l (interacts with) Rhoj","0","10090.ENSMUSP00000040531","10090.ENSMUSP00000059498","0","false","interacts with","Arhgef10l (interacts with) Rhoj"
"10553","0.059","0.0","0.552","0.0","88.77616697","0.543","0","0.0","interacts with","Acta2 (interacts with) Phactr2","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000101185","0","false","interacts with","Acta2 (interacts with) Phactr2"
"7730","0.077","0.0","0.911","0.9","119.14700577","0.121","0","0.0","interacts with","Arhgef10l (interacts with) Rhog","0","10090.ENSMUSP00000040531","10090.ENSMUSP00000095832","0","false","interacts with","Arhgef10l (interacts with) Rhog"
"7729","0.076","0.0","0.918","0.9","896.61379454","0.192","0","0.0","interacts with","Arhgef15 (interacts with) Rhoc","0","10090.ENSMUSP00000104311","10090.ENSMUSP00000002303","0","false","interacts with","Arhgef15 (interacts with) Rhoc"
"10551","0.058","0.0","0.635","0.0","88.77616697","0.629","0","0.0","interacts with","Acta2 (interacts with) Mtss1l","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000050211","0","false","interacts with","Acta2 (interacts with) Mtss1l"
"10550","0.327","0.1","0.702","0.0","365.24472698","0.682","0","0.987","interacts with","Acta2 (interacts with) Actc1","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000087736","0","false","interacts with","Acta2 (interacts with) Actc1"
"7727","0.399","0.061","0.948","0.9","245.32423965","0.192","0","0.0","interacts with","Arhgef15 (interacts with) Rhoj","0","10090.ENSMUSP00000104311","10090.ENSMUSP00000059498","0","false","interacts with","Arhgef15 (interacts with) Rhoj"
"10549","0.238","0.053","0.707","0.0","1360.54017589","0.627","0","0.0","interacts with","Acta2 (interacts with) Calm1","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000105709","0","false","interacts with","Acta2 (interacts with) Calm1"
"7726","0.513","0.189","0.588","0.0","173.03876401","0.0","0","0.0","interacts with","Arhgef15 (interacts with) Fgd5","0","10090.ENSMUSP00000104311","10090.ENSMUSP00000086748","0","false","interacts with","Arhgef15 (interacts with) Fgd5"
"7725","0.277","0.0","0.936","0.9","469.51862304","0.192","0","0.0","interacts with","Arhgef15 (interacts with) Rhog","0","10090.ENSMUSP00000104311","10090.ENSMUSP00000095832","0","false","interacts with","Arhgef15 (interacts with) Rhog"
"10547","0.063","0.0","0.729","0.0","88.77616697","0.723","0","0.0","interacts with","Acta2 (interacts with) Mtss1","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000079239","0","false","interacts with","Acta2 (interacts with) Mtss1"
"10546","0.444","0.071","0.744","0.0","59.880496","0.544","0","0.0","interacts with","Acta2 (interacts with) Myh10","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000099671","0","false","interacts with","Acta2 (interacts with) Myh10"
"5284","0.0","0.0","0.9","0.9","274.42227665","0.0","0","0.0","interacts with","Fam122a (interacts with) Plcg2","0","10090.ENSMUSP00000097152","10090.ENSMUSP00000079991","0","false","interacts with","Fam122a (interacts with) Plcg2"
"7724","0.473","0.323","0.628","0.0","1194.0","0.0","0","0.0","interacts with","Arhgef15 (interacts with) Ccm2l","0","10090.ENSMUSP00000104311","10090.ENSMUSP00000105425","0","false","interacts with","Arhgef15 (interacts with) Ccm2l"
"10545","0.251","0.077","0.939","0.9","72.7062895","0.231","0","0.0","interacts with","Acta2 (interacts with) Myl6","0","10090.ENSMUSP00000048218","10090.ENSMUSP00000128803","0","false","interacts with","Acta2 (interacts with) Myl6"
