"SUID","__glayCluster","name","selected","shared name"
"4261","1","Ap5b1","false","Ap5b1"
"4262","2","ENSMUSG00000045414","false","ENSMUSG00000045414"
"4263","1","Epn3","false","Epn3"
"4264","1","Mfsd2b","false","Mfsd2b"
"4265","3","Cldn7","false","Cldn7"
"3224","4","Siae","false","Siae"
"3225","4","Vezt","false","Vezt"
"4266","1","Syp","false","Syp"
"3473","1","Ptk7","false","Ptk7"
"3783","5","Efemp2","false","Efemp2"
"3226","2","Myo5b","false","Myo5b"
"4267","1","Ap1s3","false","Ap1s3"
"4268","1","Ap1g1","false","Ap1g1"
"4269","1","Ap1m2","false","Ap1m2"
"4270","1","Tbc1d8b","false","Tbc1d8b"
"4271","1","Yipf6","false","Yipf6"
"4272","2","Prkab1","false","Prkab1"
"4273","1","Arf2","false","Arf2"
"4274","6","Pip5k1b","false","Pip5k1b"
"4275","1","Gas2l1","false","Gas2l1"
"3474","4","Gpr124","false","Gpr124"
"4276","1","Bmp2k","false","Bmp2k"
"4277","1","Ap1b1","false","Ap1b1"
"4278","6","Anxa6","false","Anxa6"
"4279","2","Stxbp2","false","Stxbp2"
"4280","2","Anxa3","false","Anxa3"
"4281","5","Tnc","false","Tnc"
"4282","5","Vgf","false","Vgf"
"3784","5","Fkbp10","false","Fkbp10"
"4283","5","Fuca2","false","Fuca2"
"4284","5","Fstl1","false","Fstl1"
"4285","5","Shisa5","false","Shisa5"
"4286","5","Fga","false","Fga"
"3785","5","Itga8","false","Itga8"
"4287","5","Hrc","false","Hrc"
"3786","5","Fbln1","false","Fbln1"
"4288","5","Chrdl1","false","Chrdl1"
"4289","5","Aplp2","false","Aplp2"
"4290","5","Lamb2","false","Lamb2"
"3475","1","Wnt3","false","Wnt3"
"4291","5","Prss23","false","Prss23"
"4292","5","Eva1a","false","Eva1a"
"3476","7","Kirrel","false","Kirrel"
"4293","5","Gas6","false","Gas6"
"3227","2","Rab25","false","Rab25"
"3787","5","Tgm2","false","Tgm2"
"4294","5","Mfge8","false","Mfge8"
"4295","5","Sparcl1","false","Sparcl1"
"3228","1","Vps37a","false","Vps37a"
"4296","5","Lamc1","false","Lamc1"
"3229","1","Uevld","false","Uevld"
"3230","1","Mvb12b","false","Mvb12b"
"4297","5","Igfbp5","false","Igfbp5"
"3477","4","Ptpra","false","Ptpra"
"3231","8","St6galnac2","false","St6galnac2"
"4298","5","Tmem132a","false","Tmem132a"
"3232","8","Pcdh1","false","Pcdh1"
"4299","5","Serpind1","false","Serpind1"
"4300","5","Sdc2","false","Sdc2"
"3478","7","Zfp106","false","Zfp106"
"4301","5","Igfbp4","false","Igfbp4"
"3479","9","Grap2","false","Grap2"
"4302","5","Csf1","false","Csf1"
"3233","10","Sbf1","false","Sbf1"
"4303","5","Ltbp1","false","Ltbp1"
"4304","5","Ano8","false","Ano8"
"4305","11","Limch1","false","Limch1"
"3480","7","Nedd9","false","Nedd9"
"4306","11","Nanos1","false","Nanos1"
"4307","11","Ankrd50","false","Ankrd50"
"3234","6","Mtmr10","false","Mtmr10"
"3481","12","Ncoa2","false","Ncoa2"
"4308","6","Itpka","false","Itpka"
"3788","5","Serpinf1","false","Serpinf1"
"3235","2","Tcf19","false","Tcf19"
"3236","2","Mta3","false","Mta3"
"4309","2","Sec23a","false","Sec23a"
"4310","2","Ankrd45","false","Ankrd45"
"3237","13","Slc36a1","false","Slc36a1"
"3482","3","Pofut1","false","Pofut1"
"3238","13","Scly","false","Scly"
"4311","4","Tenm4","false","Tenm4"
"3483","8","St6gal1","false","St6gal1"
"3239","13","Mrvi1","false","Mrvi1"
"3240","13","Slc5a3","false","Slc5a3"
"3484","8","Fut8","false","Fut8"
"4312","4","Hook1","false","Hook1"
"3241","13","Mrpl14","false","Mrpl14"
"3242","5","Stab1","false","Stab1"
"3789","14","Ctsr","false","Ctsr"
"4313","4","Folr1","false","Folr1"
"3790","14","Ctsq","false","Ctsq"
"4314","4","Epb4.1","false","Epb4.1"
"4315","4","Epb4.2","false","Epb4.2"
"3485","15","Slc22a23","false","Slc22a23"
"4316","4","Ank3","false","Ank3"
"4317","2","Tmed3","false","Tmed3"
"4318","4","Spta1","false","Spta1"
"3243","1","Rgl1","false","Rgl1"
"4319","4","Cd55","false","Cd55"
"4320","4","Rhag","false","Rhag"
"4321","4","Sptb","false","Sptb"
"4322","4","Slc4a1","false","Slc4a1"
"4323","4","Ank1","false","Ank1"
"3244","2","Mob3b","false","Mob3b"
"4326","5","Angptl2","false","Angptl2"
"3245","5","Mmp28","false","Mmp28"
"3791","5","Col14a1","false","Col14a1"
"3486","4","Gm10116","false","Gm10116"
"4327","5","Tek","false","Tek"
"3792","5","Col23a1","false","Col23a1"
"4328","5","Pik3r1","false","Pik3r1"
"4329","1","Nras","false","Nras"
"4330","5","Flt1","false","Flt1"
"3793","5","Col26a1","false","Col26a1"
"4331","5","Tie1","false","Tie1"
"3794","1","Rgl2","false","Rgl2"
"4332","5","Flt3","false","Flt3"
"4333","5","Met","false","Met"
"4334","5","Nos3","false","Nos3"
"4335","5","Vegfc","false","Vegfc"
"3795","5","P4ha2","false","P4ha2"
"4336","5","Col18a1","false","Col18a1"
"4337","5","Vegfb","false","Vegfb"
"4338","5","Vcam1","false","Vcam1"
"3796","4","Gjb2","false","Gjb2"
"3797","4","Cnst","false","Cnst"
"4339","5","Kitl","false","Kitl"
"3798","6","Cnpy2","false","Cnpy2"
"4340","5","Igf1","false","Igf1"
"4341","5","Flt4","false","Flt4"
"3799","6","Cnn3","false","Cnn3"
"3800","13","Rarres2","false","Rarres2"
"3801","13","Cmklr1","false","Cmklr1"
"3246","16","Mxd3","false","Mxd3"
"4342","5","Pgf","false","Pgf"
"3802","13","Sepp1","false","Sepp1"
"4343","5","Comp","false","Comp"
"3247","2","Prr5l","false","Prr5l"
"3248","2","Rragd","false","Rragd"
"3803","10","Smpdl3a","false","Smpdl3a"
"3487","17","Pdlim4","false","Pdlim4"
"4344","5","Pdgfb","false","Pdgfb"
"3804","5","Tfpi","false","Tfpi"
"3249","2","Prr5","false","Prr5"
"4345","5","Ngfr","false","Ngfr"
"3488","17","Klf3","false","Klf3"
"4346","5","Angpt1","false","Angpt1"
"3805","1","Zcchc24","false","Zcchc24"
"3489","17","Frrs1","false","Frrs1"
"4347","1","Yap1","false","Yap1"
"3806","1","Zdhhc3","false","Zdhhc3"
"3807","1","Clip3","false","Clip3"
"4348","1","Inadl","false","Inadl"
"3250","1","Tada3","false","Tada3"
"4349","1","Tead1","false","Tead1"
"4350","1","Lats2","false","Lats2"
"4351","1","Amotl2","false","Amotl2"
"4352","9","Slc38a4","false","Slc38a4"
"3808","2","Mapre2","false","Mapre2"
"4353","9","Amigo2","false","Amigo2"
"3809","10","Tprn","false","Tprn"
"3251","18","Ucp2","false","Ucp2"
"4354","1","Psme2","false","Psme2"
"3810","10","Zfp652","false","Zfp652"
"4355","1","Peg12","false","Peg12"
"3811","10","Ttyh3","false","Ttyh3"
"4356","1","Fzd2","false","Fzd2"
"3252","2","Rab15","false","Rab15"
"3812","10","Clic5","false","Clic5"
"4357","1","Psmd4","false","Psmd4"
"3490","19","Hcfc2","false","Hcfc2"
"3813","6","Clec1b","false","Clec1b"
"4358","1","Ppp2r5a","false","Ppp2r5a"
"3814","3","Mmrn2","false","Mmrn2"
"4359","1","Fzd1","false","Fzd1"
"3815","3","Robo4","false","Robo4"
"4360","1","Lrp5","false","Lrp5"
"3816","3","Clec14a","false","Clec14a"
"4361","1","Amer1","false","Amer1"
"4362","4","Vnn1","false","Vnn1"
"3491","2","Sesn3","false","Sesn3"
"4363","4","Rtn4rl1","false","Rtn4rl1"
"3817","3","Spint2","false","Spint2"
"3253","4","Naaa","false","Naaa"
"4364","4","Ulbp1","false","Ulbp1"
"4365","4","Art4","false","Art4"
"3492","4","Rhd","false","Rhd"
"3818","5","Sox18","false","Sox18"
"3254","1","Samd14","false","Samd14"
"3819","3","Egfl7","false","Egfl7"
"4366","4","Otoa","false","Otoa"
"3493","2","Tfeb","false","Tfeb"
"3255","20","Slc23a3","false","Slc23a3"
"4367","4","Cd109","false","Cd109"
"3820","3","Emcn","false","Emcn"
"3256","20","Mfsd11","false","Mfsd11"
"3494","1","Sgk2","false","Sgk2"
"3821","3","Plvap","false","Plvap"
"4368","4","Bglap3","false","Bglap3"
"3257","1","Pacs2","false","Pacs2"
"4369","5","Mfi2","false","Mfi2"
"3495","1","Foxj1","false","Foxj1"
"3822","3","Icam2","false","Icam2"
"4370","4","Ank","false","Ank"
"4371","5","Sparc","false","Sparc"
"3823","10","Gabrp","false","Gabrp"
"4372","5","Sox9","false","Sox9"
"4373","4","Alpl","false","Alpl"
"3824","3","Marveld3","false","Marveld3"
"3496","4","Slc46a1","false","Slc46a1"
"4374","12","Mgst2","false","Mgst2"
"3497","1","Fndc4","false","Fndc4"
"4375","12","Maob","false","Maob"
"3825","3","Cldn23","false","Cldn23"
"4376","12","Mgst3","false","Mgst3"
"4377","12","Maoa","false","Maoa"
"4378","12","Stra6","false","Stra6"
"3826","3","Ermap","false","Ermap"
"4379","12","Cyp2s1","false","Cyp2s1"
"3827","4","Trim10","false","Trim10"
"3828","3","Cldn13","false","Cldn13"
"4380","12","Rbp1","false","Rbp1"
"4381","12","Tcf21","false","Tcf21"
"4382","12","Rarg","false","Rarg"
"4383","1","Hoxa13","false","Hoxa13"
"3829","8","Slc4a11","false","Slc4a11"
"4384","12","Crabp2","false","Crabp2"
"4385","12","Aldh1a2","false","Aldh1a2"
"4386","10","Dao","false","Dao"
"3258","6","Zfp354c","false","Zfp354c"
"4387","4","Hmbs","false","Hmbs"
"3830","5","Il2rb","false","Il2rb"
"4388","4","Cpox","false","Cpox"
"4389","4","Epb4.1l4a","false","Epb4.1l4a"
"4390","4","Alad","false","Alad"
"3831","8","Chst1","false","Chst1"
"4391","4","Hk1","false","Hk1"
"4392","4","Cyp11a1","false","Cyp11a1"
"4393","4","Akr1b7","false","Akr1b7"
"4394","13","C2cd2","false","C2cd2"
"4395","13","Akip1","false","Akip1"
"3498","5","Plat","false","Plat"
"3259","5","Rlbp1","false","Rlbp1"
"4396","1","Epb4.1l1","false","Epb4.1l1"
"3260","4","Meox2","false","Meox2"
"4397","6","Dysf","false","Dysf"
"3261","3","Megf9","false","Megf9"
"4398","13","Eva1b","false","Eva1b"
"4399","6","Rhog","false","Rhog"
"4400","6","Rhoj","false","Rhoj"
"3262","12","Phf2","false","Phf2"
"4401","6","Rhoc","false","Rhoc"
"3263","12","Med25","false","Med25"
"4402","6","Akap13","false","Akap13"
"4403","1","Akap5","false","Akap5"
"3832","4","Pla2g4a","false","Pla2g4a"
"4404","13","Akap2","false","Akap2"
"3833","4","Pla2g4e","false","Pla2g4e"
"3834","4","Chdh","false","Chdh"
"4405","13","Palm2Akap2","false","Palm2Akap2"
"4406","13","Suox","false","Suox"
"3835","8","Sall2","false","Sall2"
"4407","13","Akap1","false","Akap1"
"3264","18","Micu1","false","Micu1"
"3836","8","Setd1a","false","Setd1a"
"3265","18","Slc25a23","false","Slc25a23"
"4408","4","Slc4a4","false","Slc4a4"
"3837","8","Ctr9","false","Ctr9"
"3266","18","Mcur1","false","Mcur1"
"4409","4","Ahcyl2","false","Ahcyl2"
"3267","6","Mcf2l","false","Mcf2l"
"3499","5","Mmp11","false","Mmp11"
"3840","10","Ces1d","false","Ces1d"
"4410","4","Agpat3","false","Agpat3"
"4411","4","Cds1","false","Cds1"
"4412","4","Mboat2","false","Mboat2"
"4413","4","Atp11a","false","Atp11a"
"4414","4","Slc2a5","false","Slc2a5"
"3268","4","Mbnl3","false","Mbnl3"
"4415","4","Hgsnat","false","Hgsnat"
"3843","2","Cntln","false","Cntln"
"4416","4","Ceacam13","false","Ceacam13"
"3844","2","Gas2l3","false","Gas2l3"
"4417","4","Ceacam3","false","Ceacam3"
"3845","2","Gpatch2","false","Gpatch2"
"4418","4","Ceacam5","false","Ceacam5"
"3269","1","March9","false","March9"
"3846","2","Paf","false","Paf"
"4419","4","Ptprb","false","Ptprb"
"3500","1","Ptpn14","false","Ptpn14"
"4420","4","Gpr97","false","Gpr97"
"3847","2","Zwint","false","Zwint"
"4421","4","Cd59a","false","Cd59a"
"4422","4","Olr1","false","Olr1"
"3848","2","Wapal","false","Wapal"
"4423","4","Ceacam11","false","Ceacam11"
"3849","2","Cenpo","false","Cenpo"
"4424","5","Ptrf","false","Ptrf"
"3270","5","Ptpn7","false","Ptpn7"
"4425","4","Gpd1l","false","Gpd1l"
"4426","4","Dgkk","false","Dgkk"
"4427","4","Stom","false","Stom"
"4428","4","Mospd2","false","Mospd2"
"4429","4","Psg18","false","Psg18"
"3850","9","Dlk1","false","Dlk1"
"4430","4","Agpat2","false","Agpat2"
"4431","21","Mov10","false","Mov10"
"3851","12","Pbx1","false","Pbx1"
"4432","21","Tnrc6b","false","Tnrc6b"
"3852","5","Etv6","false","Etv6"
"3271","4","Slc12a2","false","Slc12a2"
"4433","21","Tcf25","false","Tcf25"
"4434","1","Limd1","false","Limd1"
"4435","6","Tbx3","false","Tbx3"
"4436","21","Ago1","false","Ago1"
"3853","5","Myb","false","Myb"
"4437","1","Agfg2","false","Agfg2"
"3272","5","Map4k4","false","Map4k4"
"4438","1","Eps15l1","false","Eps15l1"
"4439","2","Rab11a","false","Rab11a"
"3273","1","Usp9x","false","Usp9x"
"4440","1","Fnbp1l","false","Fnbp1l"
"4441","1","Snap91","false","Snap91"
"4442","1","Dnm1","false","Dnm1"
"4443","1","Wnt5a","false","Wnt5a"
"3501","4","Fli1","false","Fli1"
"4444","1","Hip1","false","Hip1"
"4445","1","Fzd4","false","Fzd4"
"4446","1","Pacsin1","false","Pacsin1"
"3274","3","Unc5a","false","Unc5a"
"3502","5","Leprel4","false","Leprel4"
"4447","1","Ldlrap1","false","Ldlrap1"
"3503","5","Tmem38b","false","Tmem38b"
"4448","5","Trf","false","Trf"
"3275","1","Maged1","false","Maged1"
"3504","11","Gtf2ird1","false","Gtf2ird1"
"4449","1","Bin1","false","Bin1"
"3505","2","Rragc","false","Rragc"
"3276","22","Tmem86a","false","Tmem86a"
"3277","22","Lzts2","false","Lzts2"
"4450","1","Ap2a2","false","Ap2a2"
"4451","1","Agfg1","false","Agfg1"
"3506","3","Fgfrl1","false","Fgfrl1"
