regulatoryGene	targetGene	weight	extRegulatoryGene	extTargetGene
ENSMUSG00000063382	ENSMUSG00000033227	0.029976426866661	Bcl9l	Wnt6
ENSMUSG00000003868	ENSMUSG00000056851	0.0299698402439204	Ruvbl2	Pcbp2
ENSMUSG00000033222	ENSMUSG00000053838	0.0299686159285326	Ttf2	Nudcd3
ENSMUSG00000037149	ENSMUSG00000003644	0.0299619920694654	Ddx1	Rps6ka1
ENSMUSG00000050966	ENSMUSG00000033227	0.0299508092829658	Lin28a	Wnt6
ENSMUSG00000033222	ENSMUSG00000058258	0.0299486811893201	Ttf2	Idi1
ENSMUSG00000078496	ENSMUSG00000023495	0.0299443612258666	Zfp982	Pcbp4
ENSMUSG00000066900	ENSMUSG00000020186	0.0299341927205633	Suds3	Csrp2
ENSMUSG00000039068	ENSMUSG00000035212	0.0299272426654762	Zzz3	Leprot
ENSMUSG00000045098	ENSMUSG00000008976	0.0299272261589611	Kmt5b	Gabpa
ENSMUSG00000034525	ENSMUSG00000046434	0.0299175392854928	Ice1	Hnrnpa1
ENSMUSG00000032481	ENSMUSG00000066735	0.0299135519700525	Smarcc1	Vkorc1l1
ENSMUSG00000008976	ENSMUSG00000023495	0.0299100205141166	Gabpa	Pcbp4
ENSMUSG00000030213	ENSMUSG00000030759	0.0299077772975501	Atf7ip	Far1
ENSMUSG00000025001	ENSMUSG00000021832	0.0299062124366297	Hells	Psmc6
ENSMUSG00000094870	ENSMUSG00000020098	0.0299015661712613	Zfp131	Pcbd1
ENSMUSG00000015522	ENSMUSG00000037058	0.0298967737006354	Arnt	Paip2
ENSMUSG00000068823	ENSMUSG00000027893	0.0298955447224437	Csde1	Ahcyl1
ENSMUSG00000063273	ENSMUSG00000018379	0.0298924460058549	Naa15	Srsf1
ENSMUSG00000055320	ENSMUSG00000016757	0.0298866160589294	Tead1	Ttll12
ENSMUSG00000028890	ENSMUSG00000004865	0.0298740170397892	Mtf1	Srpk1
ENSMUSG00000029014	ENSMUSG00000022962	0.0298736286598429	Dnajc2	Gart
ENSMUSG00000036822	ENSMUSG00000029388	0.029871630875246	Topors	Eif2b1
ENSMUSG00000025332	ENSMUSG00000063870	0.0298700970289943	Kdm5c	Chd4
ENSMUSG00000033222	ENSMUSG00000071533	0.0298670016603472	Ttf2	Pcnp
ENSMUSG00000031422	ENSMUSG00000028809	0.0298645614565027	Morf4l2	Srrm1
ENSMUSG00000040524	ENSMUSG00000039176	0.0298636631941599	Zfp609	Polg
ENSMUSG00000027230	ENSMUSG00000022961	0.0298622449453695	Creb3l1	Son
ENSMUSG00000027751	ENSMUSG00000024213	0.0298610372801341	Supt20	Nudt3
ENSMUSG00000008976	ENSMUSG00000004865	0.02985419423658	Gabpa	Srpk1
ENSMUSG00000032113	ENSMUSG00000067889	0.0298472100598432	Chek1	Sptbn2
ENSMUSG00000037149	ENSMUSG00000041360	0.0298411723711447	Ddx1	Pum3
ENSMUSG00000042750	ENSMUSG00000057406	0.0298363456639092	Bex2	Nsd2
ENSMUSG00000033075	ENSMUSG00000035873	0.0298309522224007	Senp1	Pawr
ENSMUSG00000068823	ENSMUSG00000022433	0.0298303302310973	Csde1	Csnk1e
ENSMUSG00000027547	ENSMUSG00000043110	0.0298291551761769	Sall4	Lrrn4
ENSMUSG00000042750	ENSMUSG00000031562	0.0298236645381535	Bex2	Dctd
ENSMUSG00000020098	ENSMUSG00000035504	0.0298222180767217	Pcbd1	Reep6
ENSMUSG00000032481	ENSMUSG00000038736	0.0298139717273936	Smarcc1	Nudcd1
ENSMUSG00000066900	ENSMUSG00000027018	0.0298046005700353	Suds3	Hat1
ENSMUSG00000066900	ENSMUSG00000028180	0.0298025782451224	Suds3	Zranb2
ENSMUSG00000068823	ENSMUSG00000098950	0.0298022226506969	Csde1	Gm28036
ENSMUSG00000109336	ENSMUSG00000033075	0.0298017789866489	Samd4b	Senp1
ENSMUSG00000027547	ENSMUSG00000022865	0.0297893346798692	Sall4	Cxadr
ENSMUSG00000061887	ENSMUSG00000059796	0.0297840053703614	Ssbp3	Eif4a1
ENSMUSG00000066900	ENSMUSG00000045427	0.0297808528520425	Suds3	Hnrnph2
ENSMUSG00000068823	ENSMUSG00000035770	0.02977920252913	Csde1	Dync1li2
ENSMUSG00000031776	ENSMUSG00000024378	0.0297727855991907	Arl2bp	Stard4
ENSMUSG00000029014	ENSMUSG00000054850	0.0297689508795617	Dnajc2	Smim10l2a
ENSMUSG00000029994	ENSMUSG00000058006	0.0297635638176114	Anxa4	Mdn1
ENSMUSG00000056758	ENSMUSG00000050966	0.0297629046919863	Hmga2	Lin28a
ENSMUSG00000060373	ENSMUSG00000043110	0.0297448334178826	Hnrnpc	Lrrn4
ENSMUSG00000027067	ENSMUSG00000008976	0.0297407894551579	Ssrp1	Gabpa
ENSMUSG00000040857	ENSMUSG00000016756	0.0297336977980025	Erf	Cmah
ENSMUSG00000003868	ENSMUSG00000059119	0.0297289203602656	Ruvbl2	Nap1l4
ENSMUSG00000007872	ENSMUSG00000050966	0.0297284206854685	Id3	Lin28a
ENSMUSG00000020098	ENSMUSG00000050966	0.0297267775603485	Pcbd1	Lin28a
ENSMUSG00000008976	ENSMUSG00000022191	0.0297265091107104	Gabpa	Drosha
ENSMUSG00000056758	ENSMUSG00000036580	0.0297177789048114	Hmga2	Spg20
ENSMUSG00000094870	ENSMUSG00000032977	0.0297171077845124	Zfp131	Fam207a
ENSMUSG00000040524	ENSMUSG00000028410	0.0297157684351235	Zfp609	Dnaja1
ENSMUSG00000057406	ENSMUSG00000025326	0.0297154524293607	Nsd2	Ube3a
ENSMUSG00000034042	ENSMUSG00000018068	0.0297153775315921	Gpbp1l1	Ints2
ENSMUSG00000021810	ENSMUSG00000024350	0.0297095492556204	Ecd	Dnajc18
ENSMUSG00000025332	ENSMUSG00000020186	0.0296972978114399	Kdm5c	Csrp2
ENSMUSG00000035478	ENSMUSG00000022961	0.0296707477502093	Mbd3	Son
ENSMUSG00000050966	ENSMUSG00000025764	0.0296697278909571	Lin28a	Jade1
ENSMUSG00000036822	ENSMUSG00000058006	0.0296687280231493	Topors	Mdn1
ENSMUSG00000039068	ENSMUSG00000059119	0.0296634122304061	Zzz3	Nap1l4
ENSMUSG00000027206	ENSMUSG00000062309	0.0296629529733439	Cops2	Rpp25
ENSMUSG00000003868	ENSMUSG00000020608	0.0296623983689372	Ruvbl2	Smc6
ENSMUSG00000025332	ENSMUSG00000003644	0.0296615064427365	Kdm5c	Rps6ka1
ENSMUSG00000021810	ENSMUSG00000016528	0.0296614964463522	Ecd	Mapkapk2
ENSMUSG00000029014	ENSMUSG00000007850	0.0296564755839086	Dnajc2	Hnrnph1
ENSMUSG00000020923	ENSMUSG00000020608	0.0296489218046442	Ubtf	Smc6
ENSMUSG00000040524	ENSMUSG00000023495	0.0296485220813688	Zfp609	Pcbp4
ENSMUSG00000003868	ENSMUSG00000030304	0.0296424576211251	Ruvbl2	Ergic2
ENSMUSG00000015217	ENSMUSG00000029405	0.029641939656707	Hmgb3	G3bp2
ENSMUSG00000025001	ENSMUSG00000026566	0.0296409893485969	Hells	Mpzl1
ENSMUSG00000021810	ENSMUSG00000024576	0.0296380110054846	Ecd	Csnk1a1
ENSMUSG00000039068	ENSMUSG00000033752	0.0296323735340517	Zzz3	Mnd1
ENSMUSG00000026873	ENSMUSG00000021469	0.0296322385693031	Phf19	Msx2
ENSMUSG00000027715	ENSMUSG00000025871	0.0296254859644185	Ccna2	4833439L19Rik
ENSMUSG00000037608	ENSMUSG00000035873	0.0296242328481254	Bclaf1	Pawr
ENSMUSG00000037149	ENSMUSG00000035770	0.0296226536847218	Ddx1	Dync1li2
ENSMUSG00000038482	ENSMUSG00000029328	0.0296149050869652	Tfdp1	Hnrnpdl
ENSMUSG00000020923	ENSMUSG00000025757	0.0296091608619916	Ubtf	Hspa4l
ENSMUSG00000027751	ENSMUSG00000035212	0.0296082100039619	Supt20	Leprot
ENSMUSG00000037013	ENSMUSG00000029388	0.0296036968077471	Ss18	Eif2b1
ENSMUSG00000024563	ENSMUSG00000059495	0.0296024788243247	Smad2	Arhgef12
ENSMUSG00000042750	ENSMUSG00000032254	0.0295992465265415	Bex2	Kif23
ENSMUSG00000025001	ENSMUSG00000024949	0.0295975373206219	Hells	Sf1
ENSMUSG00000031134	ENSMUSG00000021577	0.0295955819430375	Rbmx	Sdha
ENSMUSG00000038482	ENSMUSG00000029687	0.0295946621163168	Tfdp1	Ezh2
ENSMUSG00000033222	ENSMUSG00000010095	0.0295838654161867	Ttf2	Slc3a2
ENSMUSG00000055320	ENSMUSG00000035873	0.0295793479603967	Tead1	Pawr
ENSMUSG00000036940	ENSMUSG00000019437	0.0295786020734017	Kdm1a	Tlcd1
ENSMUSG00000032745	ENSMUSG00000000378	0.0295779938287966	Gpbp1	Ccm2
ENSMUSG00000003233	ENSMUSG00000026202	0.0295755691483947	Dvl3	Tuba4a
ENSMUSG00000025764	ENSMUSG00000007850	0.0295746980597277	Jade1	Hnrnph1
ENSMUSG00000057113	ENSMUSG00000006517	0.0295728741158056	Npm1	Mvd
ENSMUSG00000068823	ENSMUSG00000027067	0.029572690130603	Csde1	Ssrp1
ENSMUSG00000030213	ENSMUSG00000031749	0.0295722670025483	Atf7ip	St3gal2
ENSMUSG00000027206	ENSMUSG00000027787	0.0295651558930428	Cops2	Nmd3
ENSMUSG00000027715	ENSMUSG00000035621	0.0295638986840203	Ccna2	Midn
ENSMUSG00000026605	ENSMUSG00000078521	0.0295607012360413	Cenpf	Aunip
ENSMUSG00000017421	ENSMUSG00000028010	0.0295586212574107	Zfp207	Gar1
ENSMUSG00000031422	ENSMUSG00000037058	0.0295580609856622	Morf4l2	Paip2
ENSMUSG00000025332	ENSMUSG00000038909	0.0295569360073952	Kdm5c	Kat7
ENSMUSG00000021546	ENSMUSG00000000420	0.029545389553786	Hnrnpk	Galnt1
ENSMUSG00000004099	ENSMUSG00000040857	0.0295432992273354	Dnmt1	Erf
ENSMUSG00000031776	ENSMUSG00000060373	0.0295432002322353	Arl2bp	Hnrnpc
ENSMUSG00000032481	ENSMUSG00000022433	0.0295331670906682	Smarcc1	Csnk1e
ENSMUSG00000061887	ENSMUSG00000028849	0.0295305295746045	Ssbp3	Map7d1
ENSMUSG00000024563	ENSMUSG00000003316	0.0295243955596772	Smad2	Glg1
ENSMUSG00000032745	ENSMUSG00000027018	0.0295205435121506	Gpbp1	Hat1
ENSMUSG00000045098	ENSMUSG00000032883	0.0295168876545884	Kmt5b	Acsl3
ENSMUSG00000094870	ENSMUSG00000038848	0.0295156371282049	Zfp131	Ythdf1
ENSMUSG00000024563	ENSMUSG00000045427	0.0295141280734153	Smad2	Hnrnph2
ENSMUSG00000040524	ENSMUSG00000037608	0.0295086751574739	Zfp609	Bclaf1
ENSMUSG00000036940	ENSMUSG00000038848	0.0295010949884181	Kdm1a	Ythdf1
ENSMUSG00000026873	ENSMUSG00000025871	0.029493167869984	Phf19	4833439L19Rik
ENSMUSG00000032481	ENSMUSG00000035212	0.029491451452301	Smarcc1	Leprot
ENSMUSG00000039068	ENSMUSG00000001785	0.0294910967690683	Zzz3	Pwp1
ENSMUSG00000022961	ENSMUSG00000022295	0.0294794571897208	Son	Atp6v1c1
ENSMUSG00000003868	ENSMUSG00000027810	0.0294674783499154	Ruvbl2	Eif2a
ENSMUSG00000020098	ENSMUSG00000025871	0.0294623827945924	Pcbd1	4833439L19Rik
ENSMUSG00000042207	ENSMUSG00000029625	0.0294595333515216	Kdm5b	Cpsf4
ENSMUSG00000021469	ENSMUSG00000025758	0.0294549543209178	Msx2	Plk4
ENSMUSG00000032481	ENSMUSG00000028617	0.0294547343528453	Smarcc1	Lrrc42
ENSMUSG00000003233	ENSMUSG00000025871	0.029453157151019	Dvl3	4833439L19Rik
ENSMUSG00000057113	ENSMUSG00000074182	0.0294519091074903	Npm1	Znhit6
ENSMUSG00000034525	ENSMUSG00000003868	0.0294479778079945	Ice1	Ruvbl2
ENSMUSG00000063273	ENSMUSG00000026566	0.0294466044145091	Naa15	Mpzl1
ENSMUSG00000027018	ENSMUSG00000063870	0.0294447353659069	Hat1	Chd4
ENSMUSG00000040524	ENSMUSG00000028896	0.0294444638937493	Zfp609	Rcc1
ENSMUSG00000024563	ENSMUSG00000071533	0.0294424097271088	Smad2	Pcnp
ENSMUSG00000028890	ENSMUSG00000055799	0.029440376056168	Mtf1	Tcf7l1
ENSMUSG00000030619	ENSMUSG00000028082	0.0294362821859712	Eed	Sh3d19
ENSMUSG00000030619	ENSMUSG00000024949	0.0294318527678	Eed	Sf1
ENSMUSG00000036822	ENSMUSG00000018428	0.0294297362412086	Topors	Akap1
ENSMUSG00000042207	ENSMUSG00000035297	0.0294279359301614	Kdm5b	Cops4
ENSMUSG00000021546	ENSMUSG00000024378	0.0294213855069283	Hnrnpk	Stard4
ENSMUSG00000030619	ENSMUSG00000023495	0.0294169331053586	Eed	Pcbp4
ENSMUSG00000027067	ENSMUSG00000020840	0.0294145957578488	Ssrp1	Blmh
ENSMUSG00000039068	ENSMUSG00000041133	0.0294131071971524	Zzz3	Smc1a
ENSMUSG00000066900	ENSMUSG00000020925	0.02941235051969	Suds3	Ccdc43
ENSMUSG00000008976	ENSMUSG00000079614	0.029410323982132	Gabpa	Seh1l
ENSMUSG00000038482	ENSMUSG00000024068	0.0294093759877137	Tfdp1	Spast
ENSMUSG00000020954	ENSMUSG00000062075	0.0294054474090008	Strn3	Lmnb2
ENSMUSG00000027715	ENSMUSG00000026234	0.0294052112681967	Ccna2	Ncl
ENSMUSG00000024563	ENSMUSG00000098950	0.0294035305295019	Smad2	Gm28036
ENSMUSG00000025001	ENSMUSG00000029146	0.0294032171530724	Hells	Snx17
ENSMUSG00000034525	ENSMUSG00000024563	0.0293939067816454	Ice1	Smad2
ENSMUSG00000032481	ENSMUSG00000038909	0.029388101483869	Smarcc1	Kat7
ENSMUSG00000051316	ENSMUSG00000035297	0.0293867661780233	Taf7	Cops4
ENSMUSG00000039068	ENSMUSG00000030304	0.0293867239390827	Zzz3	Ergic2
ENSMUSG00000042507	ENSMUSG00000041220	0.0293865455254188	Elmsan1	Elovl6
ENSMUSG00000033222	ENSMUSG00000046434	0.0293852519306974	Ttf2	Hnrnpa1
ENSMUSG00000003868	ENSMUSG00000029625	0.0293820981314349	Ruvbl2	Cpsf4
ENSMUSG00000040857	ENSMUSG00000072889	0.0293773094534289	Erf	Nfxl1
ENSMUSG00000022961	ENSMUSG00000031527	0.0293745232323357	Son	Eri1
ENSMUSG00000090083	ENSMUSG00000021270	0.0293741031357797	Rnf8	Hsp90aa1
ENSMUSG00000038615	ENSMUSG00000022961	0.0293690801222029	Nfe2l1	Son
ENSMUSG00000042507	ENSMUSG00000033721	0.0293667167919769	Elmsan1	Vav3
ENSMUSG00000025764	ENSMUSG00000059890	0.0293649166901257	Jade1	Ube4a
ENSMUSG00000021488	ENSMUSG00000022961	0.0293529781304784	Nsd1	Son
ENSMUSG00000037169	ENSMUSG00000027952	0.029352821808779	Mycn	Pmvk
ENSMUSG00000033222	ENSMUSG00000024576	0.0293471071773924	Ttf2	Csnk1a1
ENSMUSG00000031776	ENSMUSG00000045136	0.029343931199448	Arl2bp	Tubb2b
ENSMUSG00000055799	ENSMUSG00000031434	0.0293404167381926	Tcf7l1	Morc4
ENSMUSG00000027206	ENSMUSG00000041891	0.0293392549839553	Cops2	Lman1
ENSMUSG00000026234	ENSMUSG00000035621	0.0293331692694105	Ncl	Midn
ENSMUSG00000031314	ENSMUSG00000037606	0.029332825397891	Taf1	Osbpl5
ENSMUSG00000037149	ENSMUSG00000026566	0.0293288756987237	Ddx1	Mpzl1
ENSMUSG00000078496	ENSMUSG00000032376	0.0293263106850929	Zfp982	Usp3
ENSMUSG00000027206	ENSMUSG00000023495	0.0293249732803085	Cops2	Pcbp4
ENSMUSG00000051316	ENSMUSG00000008450	0.029320130511116	Taf7	Nutf2
ENSMUSG00000027067	ENSMUSG00000040808	0.0293190098925404	Ssrp1	S100g
ENSMUSG00000029687	ENSMUSG00000032977	0.0293173570026746	Ezh2	Fam207a
ENSMUSG00000090083	ENSMUSG00000078521	0.0293153468741979	Rnf8	Aunip
ENSMUSG00000061186	ENSMUSG00000020078	0.0293097426561577	Sfmbt2	Vps26a
ENSMUSG00000021810	ENSMUSG00000051220	0.0293065806405803	Ecd	Ercc6l
ENSMUSG00000030213	ENSMUSG00000025060	0.0292978517887264	Atf7ip	Slk
ENSMUSG00000030213	ENSMUSG00000029467	0.029289525218163	Atf7ip	Atp2a2
ENSMUSG00000057113	ENSMUSG00000003644	0.0292828577667193	Npm1	Rps6ka1
ENSMUSG00000024563	ENSMUSG00000029625	0.0292782016104475	Smad2	Cpsf4
ENSMUSG00000026605	ENSMUSG00000022962	0.0292769744870391	Cenpf	Gart
ENSMUSG00000021810	ENSMUSG00000021832	0.0292755897396566	Ecd	Psmc6
ENSMUSG00000094870	ENSMUSG00000028849	0.0292739400575334	Zfp131	Map7d1
ENSMUSG00000066900	ENSMUSG00000035297	0.0292637361392328	Suds3	Cops4
ENSMUSG00000015749	ENSMUSG00000032883	0.029262582212907	Anp32e	Acsl3
ENSMUSG00000060373	ENSMUSG00000022865	0.0292608836910604	Hnrnpc	Cxadr
ENSMUSG00000056758	ENSMUSG00000025261	0.0292601692213859	Hmga2	Huwe1
ENSMUSG00000000094	ENSMUSG00000032547	0.0292565962404569	Tbx4	Ryk
ENSMUSG00000026234	ENSMUSG00000040857	0.0292524630069204	Ncl	Erf
ENSMUSG00000029994	ENSMUSG00000022865	0.0292520715523701	Anxa4	Cxadr
ENSMUSG00000068823	ENSMUSG00000037149	0.0292494595103383	Csde1	Ddx1
ENSMUSG00000030619	ENSMUSG00000027893	0.0292477431440556	Eed	Ahcyl1
ENSMUSG00000078496	ENSMUSG00000028410	0.0292473635925756	Zfp982	Dnaja1
ENSMUSG00000027018	ENSMUSG00000053398	0.0292439411554964	Hat1	Phgdh
ENSMUSG00000021546	ENSMUSG00000024947	0.0292303307645672	Hnrnpk	Men1
ENSMUSG00000028890	ENSMUSG00000041891	0.0292271434044182	Mtf1	Lman1
ENSMUSG00000031131	ENSMUSG00000056153	0.0292251726795721	Vgll1	Socs6
ENSMUSG00000063273	ENSMUSG00000079614	0.0292223516651945	Naa15	Seh1l
ENSMUSG00000003233	ENSMUSG00000007850	0.0292183734722832	Dvl3	Hnrnph1
ENSMUSG00000027201	ENSMUSG00000034165	0.0292160729742017	Myef2	Ccnd3
ENSMUSG00000037149	ENSMUSG00000022433	0.0292089869911716	Ddx1	Csnk1e
ENSMUSG00000039068	ENSMUSG00000037608	0.0292060394753976	Zzz3	Bclaf1
ENSMUSG00000040524	ENSMUSG00000006673	0.0292026401568908	Zfp609	Qrich1
ENSMUSG00000035799	ENSMUSG00000037606	0.0292017132030562	Twist1	Osbpl5
ENSMUSG00000078496	ENSMUSG00000027893	0.0292017036484383	Zfp982	Ahcyl1
ENSMUSG00000025764	ENSMUSG00000025758	0.0292015918957645	Jade1	Plk4
ENSMUSG00000042507	ENSMUSG00000025871	0.0291926611251482	Elmsan1	4833439L19Rik
ENSMUSG00000026234	ENSMUSG00000027952	0.0291923802991325	Ncl	Pmvk
ENSMUSG00000032745	ENSMUSG00000021392	0.0291917303604639	Gpbp1	Nol8
ENSMUSG00000025332	ENSMUSG00000025858	0.0291862523383247	Kdm5c	Get4
ENSMUSG00000022914	ENSMUSG00000031422	0.0291862464071245	Brwd1	Morf4l2
ENSMUSG00000094870	ENSMUSG00000022961	0.0291841039672451	Zfp131	Son
ENSMUSG00000042557	ENSMUSG00000060373	0.0291757256264982	Sin3a	Hnrnpc
ENSMUSG00000025001	ENSMUSG00000059495	0.0291698560385631	Hells	Arhgef12
ENSMUSG00000025001	ENSMUSG00000053398	0.0291643064780511	Hells	Phgdh
ENSMUSG00000045098	ENSMUSG00000021710	0.0291589919476398	Kmt5b	Nln
ENSMUSG00000003868	ENSMUSG00000042211	0.0291580109280967	Ruvbl2	Fbxo38
ENSMUSG00000055799	ENSMUSG00000020271	0.0291572003902882	Tcf7l1	Fbxw11
ENSMUSG00000033075	ENSMUSG00000018999	0.0291555040153656	Senp1	Slc35b4
ENSMUSG00000027201	ENSMUSG00000008450	0.0291552092697065	Myef2	Nutf2
ENSMUSG00000024563	ENSMUSG00000020925	0.02915496258766	Smad2	Ccdc43
ENSMUSG00000039068	ENSMUSG00000024370	0.0291527646819137	Zzz3	Cdc23
ENSMUSG00000063273	ENSMUSG00000022451	0.0291508873064134	Naa15	Twf1
ENSMUSG00000078496	ENSMUSG00000016664	0.0291487637802174	Zfp982	Pacsin2
ENSMUSG00000034525	ENSMUSG00000025858	0.0291434520276134	Ice1	Get4
ENSMUSG00000031776	ENSMUSG00000059796	0.0291434370114391	Arl2bp	Eif4a1
ENSMUSG00000071771	ENSMUSG00000067194	0.029142665169354	Rhox4b	Eif1ax
ENSMUSG00000027547	ENSMUSG00000045136	0.029140250909781	Sall4	Tubb2b
ENSMUSG00000021469	ENSMUSG00000038388	0.029137428488743	Msx2	Mpp6
ENSMUSG00000030213	ENSMUSG00000025326	0.0291289812244672	Atf7ip	Ube3a
ENSMUSG00000031776	ENSMUSG00000048087	0.0291276314773793	Arl2bp	Gm4737
ENSMUSG00000020923	ENSMUSG00000037315	0.0291268645698598	Ubtf	Jade3
ENSMUSG00000028890	ENSMUSG00000022178	0.0291213037317375	Mtf1	Ajuba
ENSMUSG00000021604	ENSMUSG00000020608	0.0291191700505511	Irx4	Smc6
ENSMUSG00000037013	ENSMUSG00000004127	0.0291174625506967	Ss18	Trmt10a
ENSMUSG00000034525	ENSMUSG00000029146	0.0291004866335516	Ice1	Snx17
ENSMUSG00000037149	ENSMUSG00000053838	0.029094471141557	Ddx1	Nudcd3
ENSMUSG00000024563	ENSMUSG00000020476	0.0290812395450152	Smad2	Dbnl
ENSMUSG00000003868	ENSMUSG00000028010	0.0290793679773517	Ruvbl2	Gar1
ENSMUSG00000000568	ENSMUSG00000027893	0.029077054809647	Hnrnpd	Ahcyl1
ENSMUSG00000025001	ENSMUSG00000027184	0.0290749751119838	Hells	Caprin1
ENSMUSG00000068823	ENSMUSG00000031095	0.0290687836558232	Csde1	Cul4b
ENSMUSG00000078496	ENSMUSG00000027498	0.0290679850082422	Zfp982	Cstf1
ENSMUSG00000060373	ENSMUSG00000018999	0.0290635485146392	Hnrnpc	Slc35b4
ENSMUSG00000029994	ENSMUSG00000021546	0.0290613151417661	Anxa4	Hnrnpk
ENSMUSG00000039068	ENSMUSG00000040549	0.0290585615300894	Zzz3	Ckap5
ENSMUSG00000094870	ENSMUSG00000021244	0.0290583088216071	Zfp131	Ylpm1
ENSMUSG00000066900	ENSMUSG00000003868	0.0290580842706201	Suds3	Ruvbl2
ENSMUSG00000044791	ENSMUSG00000066735	0.0290554180480508	Setd2	Vkorc1l1
ENSMUSG00000025001	ENSMUSG00000024213	0.0290518685838089	Hells	Nudt3
ENSMUSG00000036940	ENSMUSG00000030872	0.0290452249810745	Kdm1a	Gga2
ENSMUSG00000003233	ENSMUSG00000033227	0.029042898555862	Dvl3	Wnt6
ENSMUSG00000032113	ENSMUSG00000022865	0.0290397447187359	Chek1	Cxadr
ENSMUSG00000037608	ENSMUSG00000028896	0.0290337139218777	Bclaf1	Rcc1
ENSMUSG00000004099	ENSMUSG00000026605	0.029031654703853	Dnmt1	Cenpf
ENSMUSG00000071770	ENSMUSG00000007850	0.0290236621774976	Rhox4e	Hnrnph1
ENSMUSG00000026491	ENSMUSG00000046434	0.0290229866707449	Ahctf1	Hnrnpa1
ENSMUSG00000027201	ENSMUSG00000024947	0.0290219066285648	Myef2	Men1
ENSMUSG00000032113	ENSMUSG00000039768	0.0290214378484837	Chek1	Dnajc11
ENSMUSG00000003868	ENSMUSG00000068823	0.0290202302362343	Ruvbl2	Csde1
ENSMUSG00000003119	ENSMUSG00000028849	0.0290199533365471	Cdk12	Map7d1
ENSMUSG00000031134	ENSMUSG00000036112	0.0290169033332559	Rbmx	Metap2
ENSMUSG00000034042	ENSMUSG00000031134	0.029013302913662	Gpbp1l1	Rbmx
ENSMUSG00000063273	ENSMUSG00000024949	0.0290057757862034	Naa15	Sf1
ENSMUSG00000017421	ENSMUSG00000031095	0.0290011485559236	Zfp207	Cul4b
ENSMUSG00000027201	ENSMUSG00000024309	0.02899438622646	Myef2	Pfdn6
ENSMUSG00000034042	ENSMUSG00000038736	0.0289925154555556	Gpbp1l1	Nudcd1
ENSMUSG00000068823	ENSMUSG00000003644	0.0289908000443684	Csde1	Rps6ka1
ENSMUSG00000061887	ENSMUSG00000032018	0.0289863923503867	Ssbp3	Sc5d
ENSMUSG00000051316	ENSMUSG00000003644	0.0289842924731441	Taf7	Rps6ka1
ENSMUSG00000030619	ENSMUSG00000021832	0.0289730721241188	Eed	Psmc6
ENSMUSG00000027206	ENSMUSG00000037606	0.0289721909015511	Cops2	Osbpl5
ENSMUSG00000042207	ENSMUSG00000059119	0.0289682121136326	Kdm5b	Nap1l4
ENSMUSG00000055799	ENSMUSG00000021710	0.0289677041167835	Tcf7l1	Nln
ENSMUSG00000039068	ENSMUSG00000025858	0.0289642949578775	Zzz3	Get4
ENSMUSG00000042557	ENSMUSG00000078521	0.0289621843230984	Sin3a	Aunip
ENSMUSG00000003868	ENSMUSG00000046434	0.0289582539337374	Ruvbl2	Hnrnpa1
ENSMUSG00000078496	ENSMUSG00000041891	0.0289514737043314	Zfp982	Lman1
ENSMUSG00000090083	ENSMUSG00000010760	0.0289480349848585	Rnf8	Phlda2
ENSMUSG00000026873	ENSMUSG00000021392	0.0289456336591158	Phf19	Nol8
ENSMUSG00000033222	ENSMUSG00000024213	0.0289446744303118	Ttf2	Nudt3
ENSMUSG00000008976	ENSMUSG00000016664	0.0289402464670656	Gabpa	Pacsin2
ENSMUSG00000020923	ENSMUSG00000032745	0.0289391225691619	Ubtf	Gpbp1
ENSMUSG00000003868	ENSMUSG00000016664	0.0289382069956442	Ruvbl2	Pacsin2
ENSMUSG00000038482	ENSMUSG00000030881	0.0289357067628152	Tfdp1	Arfip2
ENSMUSG00000041215	ENSMUSG00000035770	0.0289306203075578	Yeats2	Dync1li2
ENSMUSG00000071770	ENSMUSG00000024378	0.0289305788111876	Rhox4e	Stard4
ENSMUSG00000028890	ENSMUSG00000062309	0.0289257862560009	Mtf1	Rpp25
ENSMUSG00000025001	ENSMUSG00000041870	0.0289222840279743	Hells	Ankrd13a
ENSMUSG00000033075	ENSMUSG00000032803	0.0289213382962394	Senp1	Cdv3
ENSMUSG00000061887	ENSMUSG00000038178	0.0289147968713197	Ssbp3	Slc43a2
ENSMUSG00000021546	ENSMUSG00000034165	0.0289128607804116	Hnrnpk	Ccnd3
ENSMUSG00000013787	ENSMUSG00000029994	0.0289127276074057	Ehmt2	Anxa4
ENSMUSG00000068823	ENSMUSG00000028180	0.0289125516574268	Csde1	Zranb2
ENSMUSG00000000094	ENSMUSG00000001642	0.0289046302882195	Tbx4	Akr1b3
ENSMUSG00000027547	ENSMUSG00000070473	0.0289041418307092	Sall4	Cldn3
ENSMUSG00000060373	ENSMUSG00000042557	0.0288931545734595	Hnrnpc	Sin3a
ENSMUSG00000026873	ENSMUSG00000090083	0.028890931729573	Phf19	Rnf8
ENSMUSG00000040857	ENSMUSG00000027478	0.0288896082841241	Erf	Dnmt3b
ENSMUSG00000009575	ENSMUSG00000035770	0.02888739671556	Cbx5	Dync1li2
ENSMUSG00000021469	ENSMUSG00000026039	0.0288859702396505	Msx2	Sgo2a
ENSMUSG00000031776	ENSMUSG00000043110	0.028881726793858	Arl2bp	Lrrn4
ENSMUSG00000057406	ENSMUSG00000098950	0.0288763221066869	Nsd2	Gm28036
